longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,year,month,hour
74.4,32,0.43047237,35.998516,47.5908,1643.765,44.18198,132.45207,188.98782,1291.5255,2020-01-11 15:00:00,2020,1,15
74.4,32,0.5640288,48.39468,33.544674,1793.9017,56.436306,132.19252,189.41025,1291.2914,2020-01-11 18:00:00,2020,1,18
74.4,32,0.18271749,24.091036,53.84849,1546.3027,26.44,123.164955,176.1509,1290.4751,2020-01-11 21:00:00,2020,1,21
74.4,32,0.63206047,7.477473,138.9914,786.34973,19.29062,94.69778,140.38585,1281.5553,2020-01-12 09:00:00,2020,1,9
74.4,32,0.20110065,22.432587,41.30663,1451.1467,17.93418,124.80544,184.0344,1290.4048,2020-01-12 00:00:00,2020,1,0
74.4,32,7.9204965,37.118805,27.410547,1543.5287,36.40479,103.227264,155.89427,1288.4348,2020-01-12 03:00:00,2020,1,3
74.4,32,2.279512,15.260694,107.4968,1040.1974,22.141823,102.35244,152.70479,1284.3295,2020-01-12 06:00:00,2020,1,6
74.4,32,0.6241919,24.034517,65.91813,1123.4941,28.696127,75.94331,109.75848,1288.2327,2020-01-12 12:00:00,2020,1,12
74.4,32,1.0866956,51.79774,24.424362,1700.0409,53.595272,75.028534,108.19972,1290.4873,2020-01-12 15:00:00,2020,1,15
74.4,32,18.617825,76.62806,1.6819897,2758.8083,96.16176,84.06256,122.437805,1292.4811,2020-01-12 18:00:00,2020,1,18
74.4,32,76.93075,112.070526,0.022526337,5279.2007,164.30145,102.855484,149.3246,1293.0913,2020-01-12 21:00:00,2020,1,21
74.4,32,0.83559823,17.384077,59.10545,1098.7229,6.1750712,102.51361,147.89847,1285.806,2020-01-13 06:00:00,2020,1,6
74.4,32,26.243078,75.68904,0.15647802,3544.9993,67.35369,98.22214,146.25949,1292.746,2020-01-13 00:00:00,2020,1,0
74.4,32,3.6604774,41.144073,12.441867,1722.2229,15.952127,79.071175,116.35515,1290.2716,2020-01-13 03:00:00,2020,1,3
74.4,32,0.47225228,9.660714,91.599014,898.11664,4.9383855,120.718094,171.90521,1282.4963,2020-01-13 09:00:00,2020,1,9
74.4,32,2.0534828,34.46823,15.000816,1391.6963,11.474156,57.263306,84.55865,1290.0386,2020-01-13 21:00:00,2020,1,21
74.4,32,0.2820144,29.318161,75.85823,1214.5087,15.205672,88.217064,126.232994,1284.9596,2020-01-13 12:00:00,2020,1,12
74.4,32,0.24469103,25.522728,43.608166,820.39667,14.718506,38.29659,55.819088,1284.427,2020-01-13 15:00:00,2020,1,15
74.4,32,0.82153237,36.73336,21.42742,1171.4431,16.482454,41.817722,62.98489,1288.1324,2020-01-13 18:00:00,2020,1,18
74.4,32,0.32093936,3.1513124,129.13136,493.2699,6.11268,30.642723,48.8799,1281.0221,2020-01-14 09:00:00,2020,1,9
74.4,32,1.9431838,37.13212,10.1667185,1545.0413,16.642344,62.083733,91.62307,1291.0555,2020-01-14 00:00:00,2020,1,0
74.4,32,28.161472,65.69196,10.0851145,3108.8542,65.70254,61.015724,89.47199,1293.1426,2020-01-14 03:00:00,2020,1,3
74.4,32,1.4495541,9.107854,111.8536,823.83936,11.176683,44.386806,73.0138,1282.9052,2020-01-14 06:00:00,2020,1,6
74.4,32,0.6097082,20.420153,95.22907,818.80054,19.874437,43.339314,72.03609,1287.6261,2020-01-14 12:00:00,2020,1,12
74.4,32,10.785484,70.78741,23.039463,1915.282,103.68994,53.58086,85.373634,1290.6702,2020-01-14 15:00:00,2020,1,15
74.4,32,26.992609,76.40028,10.122298,2346.0957,125.80767,56.74967,88.66203,1291.3644,2020-01-14 18:00:00,2020,1,18
74.4,32,45.25043,75.68442,0.71703035,2774.936,138.75165,61.915184,95.20507,1292.2493,2020-01-14 21:00:00,2020,1,21
74.4,32,1.6606122,10.108271,114.38436,658.9312,16.641497,45.14627,71.552086,1283.1365,2020-01-15 06:00:00,2020,1,6
74.4,32,46.91411,70.98579,0.10618545,2717.8914,147.86302,65.18119,100.11832,1292.4125,2020-01-15 00:00:00,2020,1,0
74.4,32,55.132496,79.10808,7.8731284,3128.4707,144.33623,80.21306,121.60854,1292.4032,2020-01-15 03:00:00,2020,1,3
74.4,32,0.47726586,3.7714767,134.89096,436.72757,10.787017,37.271786,59.295307,1281.3557,2020-01-15 09:00:00,2020,1,9
74.4,32,0.5005233,23.17815,102.65486,852.8272,21.740051,56.992535,89.52265,1288.0774,2020-01-15 12:00:00,2020,1,12
74.4,32,10.596222,99.196625,14.336325,2523.8115,129.12221,76.2295,118.32188,1292.0547,2020-01-15 15:00:00,2020,1,15
74.4,32,70.57853,122.91511,0.1506514,4237.7246,268.01425,88.504364,136.81622,1292.6898,2020-01-15 18:00:00,2020,1,18
74.4,32,65.46216,106.299545,2.2597015,3789.2185,202.76851,90.67309,137.61948,1291.3289,2020-01-15 21:00:00,2020,1,21
74.4,32,0.40637928,3.51349,128.88107,503.89954,9.265114,65.46173,98.55276,1277.4506,2020-01-16 09:00:00,2020,1,9
74.4,32,50.01752,112.22883,1.1452171,3722.7395,146.8436,95.39399,143.40091,1290.6592,2020-01-16 00:00:00,2020,1,0
74.4,32,34.74724,83.82552,16.118725,3031.783,108.94976,100.252655,151.06952,1291.2327,2020-01-16 03:00:00,2020,1,3
74.4,32,2.0653203,14.416934,118.979195,925.62463,22.363953,80.1403,121.566765,1283.2023,2020-01-16 06:00:00,2020,1,6
74.4,32,0.69382507,26.53541,98.648865,991.13763,23.883917,77.35951,115.06383,1288.1708,2020-01-16 12:00:00,2020,1,12
74.4,32,13.236852,95.201614,12.274521,2968.41,81.83989,97.9424,143.65775,1291.6017,2020-01-16 15:00:00,2020,1,15
74.4,32,30.00118,109.645134,10.138522,3634.9226,110.34242,95.52751,139.5594,1290.0483,2020-01-16 18:00:00,2020,1,18
74.4,32,66.99687,129.3228,0.2062535,5102.7876,168.10149,106.875244,156.45102,1292.4082,2020-01-16 21:00:00,2020,1,21
74.4,32,0.27936834,3.5293841,133.70934,507.01892,8.575745,56.605515,82.4527,1270.6525,2020-01-17 09:00:00,2020,1,9
74.4,32,60.085365,116.77724,0.5952367,5492.5566,106.645744,120.307556,176.17029,1292.774,2020-01-17 00:00:00,2020,1,0
74.4,32,18.604038,75.36309,22.817438,3927.3381,38.5247,60.31554,87.9147,1290.3737,2020-01-17 03:00:00,2020,1,3
74.4,32,1.1006222,9.614072,149.16714,1269.0436,11.7421055,91.20082,133.04428,1281.0985,2020-01-17 06:00:00,2020,1,6
74.4,32,0.47573394,19.998455,86.09034,890.0971,20.021503,89.46465,129.73805,1282.9952,2020-01-17 12:00:00,2020,1,12
74.4,32,2.7780857,85.19569,6.4899526,2394.12,90.09755,113.48883,164.59892,1292.6781,2020-01-17 15:00:00,2020,1,15
74.4,32,25.957024,93.15602,5.821056,3456.8438,87.71888,115.53918,167.6327,1290.2915,2020-01-17 18:00:00,2020,1,18
74.4,32,2.2594576,73.87692,14.232362,2420.308,40.22236,81.02319,117.8862,1286.6654,2020-01-17 21:00:00,2020,1,21
74.4,32,0.53617555,4.390031,98.696754,454.302,4.668766,54.459282,79.48183,1273.9292,2020-01-18 06:00:00,2020,1,6
74.4,32,1.1670523,48.831398,16.48003,1524.5769,30.620789,70.0286,102.87273,1289.354,2020-01-18 00:00:00,2020,1,0
74.4,32,4.8467484,35.91446,23.126295,1618.402,14.549715,72.77789,105.85888,1288.1201,2020-01-18 03:00:00,2020,1,3
74.4,32,0.3122352,2.9586515,109.156715,377.62622,4.181891,52.80229,76.85332,1273.1104,2020-01-18 09:00:00,2020,1,9
74.4,32,33.918606,83.29903,0.34652957,2855.6528,117.22023,55.95219,80.41103,1290.0807,2020-01-18 21:00:00,2020,1,21
74.4,32,0.42058447,12.037571,76.4051,547.6422,7.9610353,21.788643,31.512917,1280.3307,2020-01-18 12:00:00,2020,1,12
74.4,32,8.773364,72.77463,2.6165714,2087.0398,68.697876,39.9479,57.226784,1291.7885,2020-01-18 15:00:00,2020,1,15
74.4,32,51.529255,87.34342,0.13233787,3255.6992,177.62173,45.760773,65.49726,1291.6068,2020-01-18 18:00:00,2020,1,18
74.4,32,6.2600236,43.226654,103.605606,1710.7039,28.472454,37.587387,54.351814,1284.9268,2020-01-19 06:00:00,2020,1,6
74.4,32,17.216667,86.91657,17.296362,2656.977,126.76137,86.2684,124.2902,1291.3516,2020-01-19 21:00:00,2020,1,21
74.4,32,41.171597,75.267845,0.15494609,3384.7795,70.068825,56.318382,80.81628,1290.8497,2020-01-19 00:00:00,2020,1,0
74.4,32,35.30542,76.37958,7.6528964,2856.0176,57.292515,29.478905,42.60692,1288.8553,2020-01-19 03:00:00,2020,1,3
74.4,32,0.7530133,7.5159054,154.22208,745.7496,12.873923,64.43202,95.66072,1281.331,2020-01-19 09:00:00,2020,1,9
74.4,32,0.5126395,19.610353,112.98362,1008.8122,23.149426,84.26354,122.85718,1287.1388,2020-01-19 12:00:00,2020,1,12
74.4,32,2.279512,68.02136,37.885956,1937.7528,97.28592,86.307205,125.18488,1291.2235,2020-01-19 15:00:00,2020,1,15
74.4,32,12.381338,76.96773,27.164707,2303.0664,129.73164,82.75088,119.395874,1291.5851,2020-01-19 18:00:00,2020,1,18
74.4,32,2.5719714,21.095524,154.67351,1499.0387,36.44824,97.3557,146.31299,1287.8125,2020-01-20 06:00:00,2020,1,6
74.4,32,0.56430733,71.05725,40.532887,1997.5852,73.94432,111.901695,167.03194,1287.6973,2020-01-20 18:00:00,2020,1,18
74.4,32,23.56944,92.3513,7.676201,2961.8152,118.11795,94.93816,136.93033,1291.4603,2020-01-20 00:00:00,2020,1,0
74.4,32,26.227201,82.32808,18.839642,3179.8936,112.597145,107.749626,157.9849,1292.3558,2020-01-20 03:00:00,2020,1,3
74.4,32,0.51563376,7.471931,177.49458,912.0265,20.322308,83.59729,125.03948,1283.5743,2020-01-20 09:00:00,2020,1,9
74.4,32,0.6487028,36.45838,110.32997,1549.7697,43.96251,104.84568,153.62836,1289.5144,2020-01-20 12:00:00,2020,1,12
74.4,32,8.157389,93.43791,25.543995,2823.2368,113.20685,113.48054,166.70668,1290.8859,2020-01-20 15:00:00,2020,1,15
74.4,32,0.18202116,23.00853,69.29895,1125.2411,20.619501,111.88009,166.14792,1285.6104,2020-01-20 21:00:00,2020,1,21
74.4,32,1.0394843,38.932934,14.693891,1141.4465,14.884512,28.233694,43.692688,1288.3708,2020-01-21 21:00:00,2020,1,21
74.4,32,0.5092275,11.949659,67.36002,529.3738,8.06075,34.09617,52.76246,1281.2639,2020-01-21 12:00:00,2020,1,12
74.4,32,0.18995933,20.016142,51.718254,1126.2528,9.498536,98.93275,143.56136,1286.5284,2020-01-21 00:00:00,2020,1,0
74.4,32,1.4706529,21.201027,54.302467,1646.26,12.596365,122.8719,177.93985,1289.1053,2020-01-21 03:00:00,2020,1,3
74.4,32,0.53715044,4.303307,132.51958,833.2126,8.635351,81.47866,120.638794,1281.5629,2020-01-21 06:00:00,2020,1,6
74.4,32,0.21934454,3.098622,127.83881,514.15466,6.3084884,61.95792,93.60412,1277.1061,2020-01-21 09:00:00,2020,1,9
74.4,32,0.3579146,20.715265,40.21491,647.68805,8.388292,33.067055,51.90801,1284.418,2020-01-21 15:00:00,2020,1,15
74.4,32,0.7475819,32.4403,22.627827,934.726,11.96911,30.716871,47.827946,1287.434,2020-01-21 18:00:00,2020,1,18
74.4,32,0.87556773,38.010647,16.770853,1120.4615,17.061537,25.433731,39.38537,1287.7286,2020-01-22 00:00:00,2020,1,0
74.4,32,3.5680046,24.55301,33.434513,906.6631,18.97588,23.771465,36.41627,1286.9902,2020-01-22 03:00:00,2020,1,3
74.4,32,1.2112693,6.1813474,95.215416,449.51477,10.262817,30.176998,46.877712,1279.2119,2020-01-22 06:00:00,2020,1,6
74.4,32,0.38590714,2.4930198,113.279755,338.81335,5.133916,27.417103,43.115005,1277.163,2020-01-22 09:00:00,2020,1,9
74.4,32,0.43047237,11.403735,85.146225,521.8319,10.276756,33.86241,52.15665,1282.5023,2020-01-22 12:00:00,2020,1,12
74.4,32,0.2054179,22.773935,60.274174,726.82336,23.232973,38.95253,59.352272,1285.9875,2020-01-22 15:00:00,2020,1,15
74.4,32,0.28062174,26.278008,47.350742,814.0089,27.94157,43.276928,67.03895,1287.1842,2020-01-22 18:00:00,2020,1,18
74.4,32,0.34231675,27.683413,41.45039,893.72614,29.069906,47.84504,73.89032,1287.9534,2020-01-22 21:00:00,2020,1,21
74.4,32,0.37184122,3.022162,141.13809,559.336,7.219012,43.197838,65.10347,1280.7694,2020-01-23 09:00:00,2020,1,9
74.4,32,0.38757834,34.742733,43.451805,1418.7888,34.16678,46.036728,71.25288,1289.9724,2020-01-23 21:00:00,2020,1,21
74.4,32,0.5175139,35.175842,30.161837,1137.8694,34.255642,52.252186,79.97567,1289.1106,2020-01-23 00:00:00,2020,1,0
74.4,32,4.44594,29.849466,33.75274,1277.3177,34.78456,58.80843,87.90773,1289.8724,2020-01-23 03:00:00,2020,1,3
74.4,32,1.1529167,7.2974653,119.59974,818.394,16.400566,56.394478,84.375175,1285.4026,2020-01-23 06:00:00,2020,1,6
74.4,32,0.6457782,18.7887,95.268585,841.7594,18.238337,50.654663,74.45877,1286.5227,2020-01-23 12:00:00,2020,1,12
74.4,32,0.2626564,37.8618,62.275677,1235.6023,43.69009,48.410038,72.524635,1288.2867,2020-01-23 15:00:00,2020,1,15
74.4,32,0.25708574,33.95008,56.355183,1278.8058,36.128204,44.00114,67.48737,1288.5859,2020-01-23 18:00:00,2020,1,18
74.4,32,1.3141176,9.844992,141.59839,1034.9808,21.651464,75.64462,111.60808,1287.4714,2020-01-24 06:00:00,2020,1,6
74.4,32,1.3226128,52.640457,16.400108,1889.7871,49.388325,59.717247,94.312584,1291.7125,2020-01-24 00:00:00,2020,1,0
74.4,32,5.4786,38.46615,37.173763,1816.3518,42.815777,70.178,107.41281,1291.3793,2020-01-24 03:00:00,2020,1,3
74.4,32,0.46048427,4.3834558,162.3992,693.6113,12.285244,64.35684,95.03316,1283.5271,2020-01-24 09:00:00,2020,1,9
74.4,32,0.5885397,18.08274,105.564415,915.0311,20.59333,47.43089,69.34073,1287.5566,2020-01-24 12:00:00,2020,1,12
74.4,32,0.8316988,56.303757,43.04713,1580.3401,69.62567,48.738987,70.94982,1290.8386,2020-01-24 15:00:00,2020,1,15
74.4,32,8.564604,73.98787,18.66408,2123.5762,101.52184,53.280224,77.276146,1291.8914,2020-01-24 18:00:00,2020,1,18
74.4,32,23.919558,84.82144,1.5733445,2791.687,124.95982,62.86144,91.892166,1292.6382,2020-01-24 21:00:00,2020,1,21
74.4,32,0.52503425,13.937039,183.89001,1201.5392,28.750708,77.69954,113.46094,1285.8728,2020-01-25 09:00:00,2020,1,9
74.4,32,48.2824,88.35905,1.22e-05,3275.9062,148.29364,69.50865,102.25439,1292.3447,2020-01-25 00:00:00,2020,1,0
74.4,32,31.615278,80.06399,10.065355,3344.2039,78.94036,84.033714,123.278885,1292.4227,2020-01-25 03:00:00,2020,1,3
74.4,32,2.1194253,19.223606,158.04128,1491.609,27.273928,78.968285,116.31392,1288.1515,2020-01-25 06:00:00,2020,1,6
74.4,32,0.3541544,26.134462,113.586716,1132.9911,29.864016,77.775604,112.98431,1287.799,2020-01-25 12:00:00,2020,1,12
74.4,32,0.6485635,74.784805,35.030403,2255.1172,78.88438,96.98417,140.7376,1292.1578,2020-01-25 15:00:00,2020,1,15
74.4,32,29.538399,96.65279,0.82546663,3329.3572,159.4018,105.91369,153.74454,1292.6395,2020-01-25 18:00:00,2020,1,18
74.4,32,61.37344,97.55334,0.035408475,4225.1733,186.7966,114.12985,166.57126,1293.0383,2020-01-25 21:00:00,2020,1,21
74.4,32,1.9688088,16.744663,152.86867,1070.0449,24.476345,76.35969,116.15791,1280.337,2020-01-26 06:00:00,2020,1,6
74.4,32,115.2893,133.05885,1.23e-05,6021.3804,295.0971,137.5213,199.66927,1292.7155,2020-01-26 00:00:00,2020,1,0
74.4,32,84.177475,152.61775,11.998878,6013.7544,214.14629,152.19385,221.70038,1292.6859,2020-01-26 03:00:00,2020,1,3
74.4,32,0.42775667,4.1336074,157.46939,525.21515,12.877126,59.284344,92.85281,1276.4711,2020-01-26 09:00:00,2020,1,9
74.4,32,0.72495115,20.4588,96.41566,744.4774,18.170933,60.280373,92.11914,1284.9532,2020-01-26 12:00:00,2020,1,12
74.4,32,5.8044834,85.71714,8.958275,2109.9084,105.58954,77.57955,117.52021,1291.7318,2020-01-26 15:00:00,2020,1,15
74.4,32,28.256172,87.18793,2.1485667,2528.409,156.3006,77.52381,116.94366,1291.2882,2020-01-26 18:00:00,2020,1,18
74.4,32,31.799807,81.68833,1.8189582,2713.9148,127.56883,79.99093,120.481026,1291.3862,2020-01-26 21:00:00,2020,1,21
74.4,32,0.41383004,5.9994655,157.90184,693.25073,11.658267,61.3841,93.59622,1278.1732,2020-01-27 09:00:00,2020,1,9
74.4,32,32.646267,78.59987,0.3773197,3655.7334,46.060417,90.43729,136.93367,1292.2925,2020-01-27 00:00:00,2020,1,0
74.4,32,19.693102,82.18197,17.564083,4279.386,40.300346,111.33115,166.72804,1292.6376,2020-01-27 03:00:00,2020,1,3
