longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,year,month,hour
74.4,32,0.13085817,13.001864,135.22174,1659.6754,11.257122,127.17614,184.46556,1299.4075,2024-01-06 12:00:00,2024,1,12
74.4,32,0.645108,13.4529,61.602165,2063.9365,4.3993206,139.58878,202.52116,1300.8785,2024-01-07 03:00:00,2024,1,3
74.4,32,1.7509613,12.990836,89.588684,1960.3828,1.710017,142.8474,207.67876,1300.2411,2024-01-07 06:00:00,2024,1,6
74.4,32,0.4581951,6.629637,202.9596,1761.9457,7.638676,139.54047,204.70738,1299.0702,2024-01-07 09:00:00,2024,1,9
74.4,32,1.11e-16,26.881601,91.60255,2340.274,19.464252,176.29874,255.8847,1301.8363,2024-01-07 15:00:00,2024,1,15
74.4,32,1.22e-16,17.262497,49.218613,2163.209,5.194718,154.7044,223.41809,1301.3501,2024-01-07 00:00:00,2024,1,0
74.4,32,1.11e-16,25.269228,68.73036,2794.571,20.276731,203.83827,295.50543,1301.9275,2024-01-07 18:00:00,2024,1,18
74.4,32,1.11e-16,14.840964,75.53161,2573.6038,6.535353,190.67824,275.914,1301.4697,2024-01-07 21:00:00,2024,1,21
74.4,32,0.106451735,12.379636,159.79945,1605.3596,14.65101,120.80669,176.0873,1299.6666,2024-01-07 12:00:00,2024,1,12
74.4,32,0.5305005,11.275982,57.445206,2321.7131,3.8732417,148.54166,214.53818,1301.3485,2024-01-08 03:00:00,2024,1,3
74.4,32,2.130497,12.955224,97.31784,2253.2932,1.8590262,150.84756,219.02925,1300.41,2024-01-08 06:00:00,2024,1,6
74.4,32,0.34999382,5.6100316,215.51927,1841.1427,12.218814,132.46509,195.12947,1298.0073,2024-01-08 09:00:00,2024,1,9
74.4,32,1.11e-16,32.963043,89.85049,2407.2783,22.848738,196.30807,286.9528,1302.1215,2024-01-08 15:00:00,2024,1,15
74.4,32,1.22e-16,8.785588,75.62578,2193.0112,3.3995044,149.12247,215.93642,1301.1128,2024-01-08 00:00:00,2024,1,0
74.4,32,1.11e-16,21.106668,83.20717,2139.8318,16.495684,166.3579,242.51346,1299.8154,2024-01-08 18:00:00,2024,1,18
74.4,32,1.11e-16,7.448674,86.22319,1655.9128,8.082046,128.18976,187.4442,1299.6575,2024-01-08 21:00:00,2024,1,21
74.4,32,0.11259686,14.765993,172.91277,1601.7345,16.465057,129.35608,191.37567,1300.0319,2024-01-08 12:00:00,2024,1,12
74.4,32,0.7356398,15.330108,60.720036,2040.0145,6.7899323,156.38528,227.12703,1300.4462,2024-01-09 03:00:00,2024,1,3
74.4,32,1.6845661,12.365598,92.54018,1953.0569,1.975634,158.60178,230.11652,1299.6006,2024-01-09 06:00:00,2024,1,6
74.4,32,0.35166502,4.8634152,188.94206,1516.3505,10.531811,128.23065,188.11517,1296.2579,2024-01-09 09:00:00,2024,1,9
74.4,32,1.11e-16,30.872879,83.442635,2081.6816,18.266874,170.17662,247.05884,1300.9683,2024-01-09 15:00:00,2024,1,15
74.4,32,1.22e-16,14.917182,58.136936,2047.6624,6.4328656,161.68275,234.25328,1300.8976,2024-01-09 00:00:00,2024,1,0
74.4,32,1.11e-16,25.172705,62.005672,2143.3962,15.439767,158.15532,229.32336,1300.9185,2024-01-09 21:00:00,2024,1,21
74.4,32,0.11472068,11.677672,147.75053,1469.9384,8.346524,126.5978,184.94073,1298.4078,2024-01-09 12:00:00,2024,1,12
74.4,32,1.11e-16,32.296974,64.28895,2314.6494,20.718798,182.55522,264.571,1301.0017,2024-01-09 18:00:00,2024,1,18
74.4,32,0.38402703,12.363117,67.18553,1740.9358,6.1883364,144.88705,209.72876,1299.8402,2024-01-10 03:00:00,2024,1,3
74.4,32,1.2270064,9.956486,104.07732,1612.6307,3.566873,135.52402,196.22774,1298.4874,2024-01-10 06:00:00,2024,1,6
74.4,32,0.4521283,5.5666275,179.32709,1534.1952,9.518857,120.940384,177.5279,1297.685,2024-01-10 09:00:00,2024,1,9
74.4,32,1.11e-16,32.52842,71.217445,2180.7947,14.457347,167.96312,244.8002,1301.3689,2024-01-10 15:00:00,2024,1,15
74.4,32,1.22e-16,11.856516,67.516335,1716.1716,7.1548223,149.3574,215.6395,1299.9327,2024-01-10 00:00:00,2024,1,0
74.4,32,1.11e-16,34.04516,57.024273,2478.654,15.182751,186.48282,271.6062,1301.3945,2024-01-10 18:00:00,2024,1,18
74.4,32,1.11e-16,28.423798,45.683826,2456.4622,8.1033535,191.45602,278.50436,1301.8168,2024-01-10 21:00:00,2024,1,21
74.4,32,0.14951986,12.282513,125.568985,1534.1603,8.9539,125.155075,182.67516,1299.282,2024-01-10 12:00:00,2024,1,12
74.4,32,0.46749982,14.241621,53.288902,1907.367,5.2620425,139.2514,201.69977,1299.3412,2024-01-11 03:00:00,2024,1,3
74.4,32,0.59994215,7.593675,179.81935,1350.2324,6.2495265,122.31182,177.64432,1296.129,2024-01-11 09:00:00,2024,1,9
74.4,32,1.11e-16,30.397284,76.03753,2160.0273,17.496452,195.0418,281.1476,1301.8038,2024-01-11 15:00:00,2024,1,15
74.4,32,1.11e-16,29.622902,59.85512,2360.951,19.100592,205.35918,295.99872,1301.2926,2024-01-11 18:00:00,2024,1,18
74.4,32,1.22e-16,15.319044,53.865635,2037.0994,4.512382,152.92973,221.27895,1300.2784,2024-01-11 00:00:00,2024,1,0
74.4,32,1.7950392,14.112629,84.703514,1656.8428,2.8891408,133.4388,193.1803,1298.0966,2024-01-11 06:00:00,2024,1,6
74.4,32,1.11e-16,17.264597,67.13151,1988.4811,11.079894,159.96992,229.94579,1300.5028,2024-01-11 21:00:00,2024,1,21
74.4,32,0.13317347,12.998388,151.24065,1438.4583,11.46449,138.7194,200.36978,1299.091,2024-01-11 12:00:00,2024,1,12
74.4,32,0.51018494,11.856028,54.11315,1638.0806,3.63764,130.49844,187.08154,1299.7362,2024-01-12 03:00:00,2024,1,3
74.4,32,1.9052336,12.417837,80.73432,1664.072,1.6458327,129.6891,185.80836,1298.7256,2024-01-12 06:00:00,2024,1,6
74.4,32,0.5136144,7.7083306,160.56812,1564.6896,7.305653,120.01552,172.71844,1297.2749,2024-01-12 09:00:00,2024,1,9
74.4,32,1.11e-16,54.17795,51.207516,2705.7612,22.235687,210.0444,301.96542,1302.0897,2024-01-12 15:00:00,2024,1,15
74.4,32,1.22e-16,9.696599,61.3836,1599.712,4.651161,138.01312,197.8368,1300.062,2024-01-12 00:00:00,2024,1,0
74.4,32,0.21050113,63.11816,30.643425,3083.6035,17.170906,227.5917,328.5286,1301.314,2024-01-12 21:00:00,2024,1,21
74.4,32,0.06743974,17.472965,133.4272,1673.2799,13.650694,142.45244,205.75995,1300.5515,2024-01-12 12:00:00,2024,1,12
74.4,32,12.812437,84.58558,24.925077,3653.2646,27.745623,255.55933,367.61923,1301.9661,2024-01-12 18:00:00,2024,1,18
74.4,32,0.41379523,12.020691,66.41088,1958.0854,12.453555,169.10928,242.44606,1299.3013,2024-01-13 03:00:00,2024,1,3
74.4,32,1.2002325,11.733966,131.03836,1961.8285,11.6142235,174.26028,250.43497,1298.068,2024-01-13 06:00:00,2024,1,6
74.4,32,0.31778845,4.5768476,201.9416,1743.15,13.6129055,157.95853,228.1144,1296.5172,2024-01-13 09:00:00,2024,1,9
74.4,32,1.11e-16,33.383987,79.832115,2384.4539,22.720474,221.2925,318.61807,1302.0035,2024-01-13 15:00:00,2024,1,15
74.4,32,1.22e-16,9.565331,62.57034,1992.916,9.465634,166.66508,238.62291,1300.0581,2024-01-13 00:00:00,2024,1,0
74.4,32,1.11e-16,34.07618,50.250565,2775.219,22.545416,242.6595,348.75754,1301.4674,2024-01-13 18:00:00,2024,1,18
74.4,32,1.11e-16,12.711136,77.949615,2238.4297,13.794195,182.1087,261.08218,1300.5679,2024-01-13 21:00:00,2024,1,21
74.4,32,0.15068622,13.319448,141.68054,1586.4602,14.148153,157.81941,227.77963,1299.7141,2024-01-13 12:00:00,2024,1,12
74.4,32,0.5470209,11.001445,56.239887,2025.0793,1.2880979,160.7778,230.40953,1300.3077,2024-01-14 03:00:00,2024,1,3
74.4,32,2.0032074,12.1441345,80.09493,2048.3086,0.37840414,160.69022,230.1324,1299.6058,2024-01-14 06:00:00,2024,1,6
74.4,32,0.46716034,5.733946,178.9458,1779.5443,4.759533,142.3346,204.68875,1297.2185,2024-01-14 09:00:00,2024,1,9
74.4,32,1.11e-16,41.878326,65.648186,2434.9265,18.017588,195.05994,280.1814,1301.6416,2024-01-14 15:00:00,2024,1,15
74.4,32,1.22e-16,7.2643614,58.037724,1980.543,1.1403253,168.84683,241.6514,1300.7839,2024-01-14 00:00:00,2024,1,0
74.4,32,0.19991688,59.56279,33.38532,3039.6467,21.24425,231.14967,331.891,1301.7256,2024-01-14 18:00:00,2024,1,18
74.4,32,0.007381118,40.323994,39.32388,2946.5432,9.694332,223.50519,320.69592,1301.656,2024-01-14 21:00:00,2024,1,21
74.4,32,0.14723937,12.097121,136.7326,1700.0989,10.247511,140.402,201.70311,1299.2386,2024-01-14 12:00:00,2024,1,12
74.4,32,0.11714043,8.12597,77.446365,1892.4939,1.7562187,131.51642,188.13051,1299.6421,2024-01-15 03:00:00,2024,1,3
74.4,32,1.083005,9.347988,90.81221,1799.3153,2.7321656,130.57338,186.84424,1298.8215,2024-01-15 06:00:00,2024,1,6
74.4,32,0.61298096,7.9659805,153.0453,1672.9098,4.8925843,129.17195,185.23128,1298.3197,2024-01-15 09:00:00,2024,1,9
74.4,32,1.11e-16,32.558155,71.1686,2479.4705,17.803326,201.89648,288.56384,1302.0676,2024-01-15 15:00:00,2024,1,15
74.4,32,1.22e-16,6.7264934,92.840355,1835.6903,4.2651844,141.7291,202.78633,1299.1709,2024-01-15 00:00:00,2024,1,0
74.4,32,1.11e-16,27.760838,70.66923,2515.885,14.739118,213.71867,305.46576,1301.0714,2024-01-15 18:00:00,2024,1,18
74.4,32,1.11e-16,16.88329,49.07655,2353.0872,0.45122305,204.4812,292.14047,1301.6049,2024-01-15 21:00:00,2024,1,21
74.4,32,0.15599576,13.127183,135.5634,1725.7278,10.617263,141.29584,202.0393,1299.7272,2024-01-15 12:00:00,2024,1,12
74.4,32,0.04999663,6.556066,100.77089,1665.6467,3.8544059,152.38911,218.25577,1299.0541,2024-01-16 03:00:00,2024,1,3
74.4,32,0.8439194,6.328051,119.45241,1536.749,1.6413065,141.95454,203.53839,1297.5947,2024-01-16 06:00:00,2024,1,6
74.4,32,0.3313147,3.9938934,175.47083,1366.821,3.744664,127.57554,183.39017,1295.441,2024-01-16 09:00:00,2024,1,9
74.4,32,1.11e-16,42.675797,52.849327,2279.4348,16.545124,184.66283,265.3626,1302.0544,2024-01-16 15:00:00,2024,1,15
74.4,32,1.22e-16,6.573133,98.25004,1824.604,6.171602,165.60698,237.07065,1299.5112,2024-01-16 00:00:00,2024,1,0
74.4,32,0.028897773,52.709034,18.665106,3114.633,23.200108,233.30325,334.57773,1302.1969,2024-01-16 18:00:00,2024,1,18
74.4,32,0.011280577,37.056053,22.650736,2977.961,8.4725485,196.23204,280.7145,1301.2596,2024-01-16 21:00:00,2024,1,21
74.4,32,0.18334419,14.370805,131.31735,1423.691,6.744822,125.68857,180.90842,1299.3895,2024-01-16 12:00:00,2024,1,12
74.4,32,1.9299012,21.95801,44.50226,2386.869,7.248049,159.45374,228.93889,1299.6362,2024-01-17 03:00:00,2024,1,3
74.4,32,0.85147464,8.79253,145.53627,1949.4272,12.920839,147.33817,214.45,1297.0416,2024-01-17 06:00:00,2024,1,6
74.4,32,0.23549944,3.1182399,183.6474,1063.3098,26.06001,125.99631,189.71954,1290.8557,2024-01-17 09:00:00,2024,1,9
74.4,32,1.11e-16,35.474335,80.92967,2006.0452,30.424969,184.63843,269.4654,1301.7299,2024-01-17 15:00:00,2024,1,15
74.4,32,0.024754599,35.618946,17.792892,3011.6265,9.7238,180.29366,258.3188,1301.9193,2024-01-17 00:00:00,2024,1,0
74.4,32,0.009261214,47.03024,27.194197,2823.211,31.972427,221.76427,322.05295,1301.6637,2024-01-17 21:00:00,2024,1,21
74.4,32,0.15723173,16.173975,148.19386,1221.7758,24.141977,122.57154,180.61345,1299.4714,2024-01-17 12:00:00,2024,1,12
74.4,32,0.004038725,48.331074,36.040257,2736.7117,35.265728,228.2595,331.04257,1302.0824,2024-01-17 18:00:00,2024,1,18
74.4,32,6.9376936,32.211094,23.073479,2978.5999,14.243225,202.5555,293.79858,1301.6887,2024-01-18 03:00:00,2024,1,3
74.4,32,0.7769671,10.768408,188.72029,1904.8423,22.020065,144.44556,210.75237,1294.9895,2024-01-18 06:00:00,2024,1,6
74.4,32,0.23548204,3.4919991,207.31305,972.19104,28.846453,97.60837,140.75041,1288.8925,2024-01-18 09:00:00,2024,1,9
74.4,32,1.11e-16,53.41181,82.7314,2034.5691,37.25097,173.44475,248.79938,1301.0596,2024-01-18 15:00:00,2024,1,15
74.4,32,0.018731328,38.265354,29.122927,2762.6338,23.195524,204.26566,298.11807,1301.5815,2024-01-18 00:00:00,2024,1,0
74.4,32,2.468984,86.30031,39.62238,2799.7646,40.095905,219.53767,315.17456,1301.2051,2024-01-18 18:00:00,2024,1,18
74.4,32,11.930184,78.668434,31.452145,3092.5122,29.209381,237.64432,341.69348,1301.7067,2024-01-18 21:00:00,2024,1,21
74.4,32,0.119420916,13.5556555,174.44775,1092.3391,30.532215,102.150635,146.65363,1295.8734,2024-01-18 12:00:00,2024,1,12
74.4,32,1.4117781,26.013584,54.369366,2171.993,17.466915,204.92435,294.8116,1299.2328,2024-01-19 03:00:00,2024,1,3
74.4,32,1.7252319,16.429522,122.67251,1847.6849,12.146646,203.89212,293.84708,1296.6509,2024-01-19 06:00:00,2024,1,6
74.4,32,0.3705356,6.746502,252.50043,1514.6605,25.845541,185.44897,269.16678,1293.7437,2024-01-19 09:00:00,2024,1,9
74.4,32,1.11e-16,31.540688,112.84382,1784.6082,30.499964,194.54652,282.77536,1299.6569,2024-01-19 15:00:00,2024,1,15
74.4,32,1.22e-16,41.364788,48.40072,2280.1047,22.29447,221.07158,318.42255,1299.9425,2024-01-19 00:00:00,2024,1,0
74.4,32,1.11e-16,21.6107,61.307045,1762.9313,20.444931,179.96945,260.85205,1300.585,2024-01-19 21:00:00,2024,1,21
74.4,32,0.1090978,13.670468,209.08362,1309.4933,30.308414,168.47711,245.59625,1296.2792,2024-01-19 12:00:00,2024,1,12
74.4,32,1.11e-16,27.464724,74.37799,1907.3309,27.249063,187.58586,270.75418,1300.5256,2024-01-19 18:00:00,2024,1,18
74.4,32,0.68097776,14.645429,53.104115,1506.3418,16.554804,150.34648,218.46439,1299.6053,2024-01-20 03:00:00,2024,1,3
74.4,32,1.989838,13.481921,94.15205,1363.8389,18.667614,154.30757,226.82483,1296.7441,2024-01-20 06:00:00,2024,1,6
74.4,32,0.40798086,6.37601,207.89737,1171.3962,33.199207,160.04564,240.02536,1294.2922,2024-01-20 09:00:00,2024,1,9
74.4,32,0.001810463,45.42496,45.233337,2546.4602,35.592865,253.52545,371.146,1302.0403,2024-01-20 18:00:00,2024,1,18
74.4,32,1.22e-16,13.345074,60.13015,1489.4603,17.355179,153.90154,223.28967,1300.5865,2024-01-20 00:00:00,2024,1,0
74.4,32,1.11e-16,33.084118,94.38647,1919.5829,35.597042,227.50406,335.8328,1301.7981,2024-01-20 15:00:00,2024,1,15
74.4,32,0.8357375,52.35424,37.15214,2395.295,26.644373,217.71722,318.5245,1300.9297,2024-01-20 21:00:00,2024,1,21
74.4,32,0.0944226,11.264216,179.37659,1109.2032,34.30348,172.00317,257.3548,1297.1323,2024-01-20 12:00:00,2024,1,12
74.4,32,0.46316516,15.0872,80.62606,1649.6152,26.795042,190.07562,279.57782,1298.3557,2024-01-21 03:00:00,2024,1,3
74.4,32,0.7364406,7.4004335,151.95782,1493.1085,21.276072,180.79744,266.76617,1296.7312,2024-01-21 06:00:00,2024,1,6
74.4,32,0.34213397,4.726193,195.57709,1495.5897,17.399088,162.0244,238.93881,1296.295,2024-01-21 09:00:00,2024,1,9
74.4,32,1.11e-16,40.220295,76.68015,2190.1934,19.12364,189.60745,276.40784,1301.5808,2024-01-21 15:00:00,2024,1,15
74.4,32,1.22e-16,30.465141,53.711365,1914.9215,26.943878,181.74506,266.6954,1300.3251,2024-01-21 00:00:00,2024,1,0
74.4,32,1.11e-16,48.626156,45.86221,2628.6272,23.486996,225.09962,327.14703,1301.8236,2024-01-21 18:00:00,2024,1,18
74.4,32,0.038994584,48.845234,36.918316,2565.5974,16.448473,229.43321,333.3923,1301.3035,2024-01-21 21:00:00,2024,1,21
74.4,32,0.15139996,12.16876,143.09903,1487.873,13.008049,145.34654,213.12769,1298.7347,2024-01-21 12:00:00,2024,1,12
74.4,32,1.3821839,21.762175,45.23868,2212.668,9.359292,176.08868,253.89124,1300.3243,2024-01-22 03:00:00,2024,1,3
74.4,32,0.9942923,10.256216,124.701744,1533.1642,10.684186,149.52878,217.21153,1295.7816,2024-01-22 06:00:00,2024,1,6
74.4,32,0.380998,5.335019,211.22427,1246.277,17.497862,126.47236,184.0603,1294.096,2024-01-22 09:00:00,2024,1,9
74.4,32,1.11e-16,31.719147,82.17886,2026.4496,19.982218,202.7913,293.27353,1301.8118,2024-01-22 15:00:00,2024,1,15
74.4,32,0.006754419,27.027264,29.889414,2318.4287,7.433564,181.23688,260.74036,1301.6959,2024-01-22 00:00:00,2024,1,0
74.4,32,0.002367528,43.404465,36.400314,2708.5896,19.767296,250.02461,360.76425,1302.1588,2024-01-22 18:00:00,2024,1,18
74.4,32,1.11e-16,19.138165,62.036556,2093.9202,10.164913,209.28944,301.8919,1300.8301,2024-01-22 21:00:00,2024,1,21
74.4,32,0.12659314,11.539766,172.7182,1236.8434,17.63716,151.71846,220.7113,1298.2317,2024-01-22 12:00:00,2024,1,12
74.4,32,0.4810609,10.65618,62.95848,1655.7211,4.5657787,143.75034,207.40552,1300.021,2024-01-23 03:00:00,2024,1,3
74.4,32,1.1917372,7.824117,103.56779,1473.4497,2.950393,147.65593,213.31209,1298.3661,2024-01-23 06:00:00,2024,1,6
74.4,32,0.2993705,3.4098926,168.3298,1272.5742,7.656848,135.99167,198.78772,1297.1526,2024-01-23 09:00:00,2024,1,9
74.4,32,1.11e-16,35.74348,68.29414,1941.16,18.258308,168.98965,244.29773,1301.8091,2024-01-23 15:00:00,2024,1,15
74.4,32,1.22e-16,9.680096,55.838238,1757.4424,4.0495305,157.3233,226.29338,1301.3219,2024-01-23 00:00:00,2024,1,0
74.4,32,1.11e-16,38.620995,43.554565,2310.3096,21.425749,198.99126,286.9723,1301.8058,2024-01-23 18:00:00,2024,1,18
74.4,32,1.11e-16,27.210375,48.364025,2102.181,13.738454,171.76282,247.13266,1301.2328,2024-01-23 21:00:00,2024,1,21
74.4,32,0.15502088,9.672854,129.44743,1254.6841,9.8621435,112.89051,164.09479,1299.357,2024-01-23 12:00:00,2024,1,12
74.4,32,1.5030671,20.002605,54.579727,2079.1904,7.739433,171.4195,246.06308,1300.7898,2024-01-24 03:00:00,2024,1,3
74.4,32,2.4211807,12.907026,97.33412,1923.2576,3.565672,160.41557,229.93883,1299.5645,2024-01-24 06:00:00,2024,1,6
74.4,32,0.31937262,3.7582154,184.16963,1147.0945,18.47438,93.896545,135.79643,1296.5039,2024-01-24 09:00:00,2024,1,9
74.4,32,1.11e-16,57.55121,63.787327,2004.8267,25.60736,138.07642,197.64906,1301.9355,2024-01-24 15:00:00,2024,1,15
74.4,32,1.22e-16,26.06825,52.469734,2032.2396,8.658516,159.46474,228.8414,1300.39,2024-01-24 00:00:00,2024,1,0
74.4,32,1.5042684,85.49799,24.826826,2700.845,31.62172,182.97105,262.10098,1302.0369,2024-01-24 18:00:00,2024,1,18
74.4,32,0.17028797,11.772269,151.88335,1065.9684,17.78896,71.89637,102.81034,1299.6044,2024-01-24 12:00:00,2024,1,12
74.4,32,0.064480335,79.63216,16.489887,2724.0674,28.75607,183.48317,263.2675,1301.9702,2024-01-24 21:00:00,2024,1,21
74.4,32,3.7914748,35.004517,34.514698,2260.0007,11.228891,162.1874,233.64163,1301.0153,2024-01-25 03:00:00,2024,1,3
74.4,32,1.382271,16.792192,160.44554,1877.5002,11.323122,148.9378,215.85342,1298.6361,2024-01-25 06:00:00,2024,1,6
74.4,32,0.19938593,3.6317446,194.01118,1080.0627,21.115656,92.2795,135.23991,1295.7014,2024-01-25 09:00:00,2024,1,9
74.4,32,1.11e-16,45.587128,76.130226,1986.4742,37.63667,177.67917,257.50186,1301.8479,2024-01-25 15:00:00,2024,1,15
74.4,32,3.851934,55.375797,23.6973,2521.649,10.936113,164.58974,236.60577,1301.1096,2024-01-25 00:00:00,2024,1,0
74.4,32,1.11e-16,53.739494,41.543648,2511.2717,40.606804,215.74583,312.26587,1301.8939,2024-01-25 18:00:00,2024,1,18
74.4,32,0.000278533,41.855175,39.579975,2318.8455,32.71416,196.5275,285.04764,1301.2095,2024-01-25 21:00:00,2024,1,21
74.4,32,0.07022507,14.856505,143.87218,1227.7894,27.723316,116.11334,168.67609,1299.9288,2024-01-25 12:00:00,2024,1,12
