longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,time_sin,time_cos,PM2.5_AQI,PM10_AQI,CO_AQI,SO2_AQI,NO2_AQI,O3_AQI,Final_AQI
74.4,31.6,175.69101,130.64633,0.06684782,5680.3154,306.98697,191.46251,281.00125,1274.7936,2019-09-17 18:00:00,-1.0,-1.8369701987210294e-16,241.5934783783784,163.86930555555557,,201.65789307692307,106.60876513513514,0.061896129629629634,241.5934783783784
74.4,31.6,0.66457915,43.506866,60.33705,1007.11475,38.86284,84.30452,129.71632,1268.7081,2019-09-18 21:00:00,-0.7071067811865477,0.7071067811865474,165.87272370916753,87.98080484848485,,54.59690153846154,41.04421320754717,68.43436333333332,165.87272370916753
74.4,31.6,0.94102293,23.872566,160.04347,712.22205,30.116922,70.21811,113.80528,1263.5494,2019-09-18 12:00:00,-3.216245299353273e-16,-1.0,158.59944562697575,80.10564363636364,,43.02417428571429,22.52128867924528,257.91812265957446,257.91812265957446
74.4,31.6,0.92375386,62.012768,75.70657,1327.8322,58.29078,95.95116,144.45085,1269.263,2019-09-18 15:00:00,-0.7071067811865475,-0.7071067811865477,171.88626807165437,95.27365303030302,,79.00636461538461,59.535339826086954,117.472995,171.88626807165437
74.4,31.6,46.3608,85.994774,6.246945,2723.035,90.315926,116.42989,168.72902,1272.9604,2019-09-18 00:00:00,0.0,1.0,182.46011180189674,107.79517151515151,,107.4355997614679,85.08138969565218,5.784208333333334,182.46011180189674
74.4,31.6,5.8840046,39.842773,85.21442,1202.3761,34.77203,64.40137,95.90718,1269.1635,2019-09-18 03:00:00,0.7071067811865476,0.7071067811865475,155.59607091675448,71.24698808080808,,49.674328571428575,37.58752169811321,,155.59607091675448
74.4,31.6,0.7465374,7.1973066,179.17102,547.9918,15.869404,64.60641,106.01569,1263.2612,2019-09-18 06:00:00,1.0,-1.6081226496766366e-16,155.70193983140146,76.25019,,22.67057714285714,6.789911886792453,278.0630955319149,278.0630955319149
74.4,31.6,0.5153204,6.7646065,200.29065,533.8318,15.940151,76.46713,126.022705,1262.2441,2019-09-18 09:00:00,0.7071067811865476,-0.7071067811865475,161.82602075869335,86.15265196969698,,22.771644285714288,6.381704245283019,,161.82602075869335
74.4,31.6,0.7648509,50.737164,67.40859,1168.4009,44.966885,95.97382,144.9784,1269.2867,2019-09-18 18:00:00,-1.0,-1.8369701987210294e-16,171.89796817702845,95.53476363636364,,62.266086282051276,47.86524905660377,91.53472733333334,171.89796817702845
74.4,31.6,0.91525865,8.307547,138.61186,476.4104,18.094603,58.6723,97.37087,1259.4945,2019-09-19 06:00:00,1.0,-1.6081226496766366e-16,152.6379631190727,71.97144070707071,,25.849432857142858,7.837308490566038,235.34653340425533,235.34653340425533
74.4,31.6,5.973135,57.758957,22.235966,1239.788,53.58803,90.0864,135.40675,1267.7539,2019-09-19 21:00:00,-0.7071067811865477,0.7071067811865474,168.8580990516333,90.7972803030303,,73.09778128205129,55.00410636956522,20.58885740740741,168.8580990516333
74.4,31.6,0.36849883,32.077583,67.06485,823.46277,34.511055,73.67665,114.419586,1266.9275,2019-09-19 00:00:00,0.0,1.0,160.38520389884087,80.40969408080808,,49.30150714285714,30.26187075471698,90.41184333333337,160.38520389884087
74.4,31.6,2.0013971,20.296995,63.62151,640.9658,28.737896,59.26411,95.13105,1264.4275,2019-09-19 03:00:00,0.7071067811865476,0.7071067811865475,152.94353414120127,70.86284292929292,,41.054137142857144,19.148108490566038,79.16359933333334,152.94353414120127
74.4,31.6,0.4065882,6.3500395,155.7194,407.66495,12.186365,50.981453,84.946526,1258.0438,2019-09-19 09:00:00,0.7071067811865476,-0.7071067811865475,139.12016065326634,65.82201791919192,,17.40909285714286,5.990603301886793,253.3640489361702,253.3640489361702
74.4,31.6,1.1396863,48.046387,56.3188,933.4417,43.475063,72.39372,110.095085,1265.1294,2019-09-19 15:00:00,-0.7071067811865475,-0.7071067811865477,159.72278482613277,78.26928449494949,,60.39174582051282,45.32678018867925,55.30808000000001,159.72278482613277
74.4,31.6,3.6291425,58.040237,31.936949,1155.702,51.809875,84.29362,127.34072,1267.1582,2019-09-19 18:00:00,-1.0,-1.8369701987210294e-16,165.8670956796628,86.80500282828282,,70.8636891025641,55.3037307173913,29.57124907407407,165.8670956796628
74.4,31.6,0.92103815,7.0556026,150.10332,478.2493,16.529247,51.686512,76.42302,1256.0148,2019-09-20 06:00:00,1.0,-1.6081226496766366e-16,140.85623557788944,61.603312929292926,,23.613210000000002,6.656228867924528,247.44924127659573,247.44924127659573
74.4,31.6,17.99614,49.35525,21.76839,1385.4146,57.10619,95.811646,141.52222,1269.5261,2019-09-20 00:00:00,0.0,1.0,171.81423239199157,93.8241290909091,,77.5180335897436,46.56155660377358,20.155916666666666,171.81423239199157
74.4,31.6,7.622049,35.488873,52.14732,1051.8398,38.90406,88.526695,131.09703,1267.1787,2019-09-20 03:00:00,0.7071067811865476,0.7071067811865475,168.05277191780823,88.66418656565656,,54.64869076923077,33.48006886792453,48.284555555555556,168.05277191780823
74.4,31.6,0.61566186,5.881516,171.87874,416.9615,13.853941,47.8887,70.72059,1253.3275,2019-09-20 09:00:00,0.7071067811865476,-0.7071067811865475,131.5048391959799,58.78089808080808,,19.79134428571429,5.5486,270.38292829787235,270.38292829787235
74.4,31.6,0.48750195,11.782644,131.74551,432.3637,15.887242,51.326065,75.779015,1255.008,2019-09-20 12:00:00,-3.216245299353273e-16,-1.0,139.9687027638191,61.28456297979798,,22.696060000000003,11.115701886792452,228.1149520212766,228.1149520212766
74.4,31.6,12.303627,65.65923,36.4935,1376.264,69.34296,83.63419,121.743744,1267.0286,2019-09-20 15:00:00,-0.7071067811865475,-0.7071067811865477,165.52661022128558,84.03478238383839,,92.89243692307693,63.41961456521739,33.790277777777774,165.52661022128558
74.4,31.6,125.80238,82.91748,15.5767355,3814.1853,228.491,152.63985,222.04213,1273.5033,2019-09-20 18:00:00,-1.0,-1.8369701987210294e-16,203.12057207207206,134.18246838383837,,168.64456779661018,81.80340260869565,14.422903240740741,203.12057207207206
74.4,31.6,187.9578,102.97008,9.905355,5324.431,253.413,190.59969,276.98468,1272.7638,2019-09-20 21:00:00,-0.7071067811865477,0.7071067811865474,240.73843153153155,161.88130626262628,,178.9935338983051,101.37271783783784,9.171625,240.73843153153155
74.4,31.6,105.17508,86.833534,3.8441124,3643.498,162.38628,156.4639,228.2509,1272.8159,2019-09-21 00:00:00,0.0,1.0,206.91017117117116,137.25549595959598,,139.83419926605504,85.97485143478261,3.5593633333333337,206.91017117117116
74.4,31.6,7.8886046,47.47014,85.08121,1160.8032,45.083313,75.67146,111.91753,1261.9484,2019-09-21 03:00:00,0.7071067811865476,0.7071067811865475,161.41519009483667,79.17130272727273,,62.41236761538461,44.78315094339623,,161.41519009483667
74.4,31.6,0.7658258,7.3195024,182.81175,514.2918,15.25496,52.575912,78.15852,1258.0437,2019-09-21 06:00:00,1.0,-1.6081226496766366e-16,143.04621547738694,62.46229777777778,,21.7928,6.905190943396227,281.8974813829787,281.8974813829787
74.4,31.6,0.41323817,6.0187573,195.14938,450.56036,13.276542,48.78,72.91514,1255.9897,2019-09-21 09:00:00,0.7071067811865476,-0.7071067811865475,133.69949748743718,59.8670894949495,,18.96648857142857,5.678072924528302,294.89136829787236,294.89136829787236
74.4,31.6,0.3424212,13.066053,156.13008,487.46555,17.333384,45.75555,68.410706,1256.213,2019-09-21 12:00:00,-3.216245299353273e-16,-1.0,126.25235929648241,57.637622161616164,,24.76197714285714,12.326465094339623,253.79657361702127,253.79657361702127
74.4,31.6,29.432556,81.81218,31.424328,1994.3486,101.44525,83.40901,120.55567,1269.8921,2019-09-21 15:00:00,-0.7071067811865475,-0.7071067811865477,165.41034236037933,83.44674575757577,,112.43869036697248,80.62601782608695,29.0966,165.41034236037933
74.4,31.6,47.49833,89.957085,3.3917599,2530.3906,112.93472,96.186554,138.57126,1270.3502,2019-09-21 18:00:00,-1.0,-1.8369701987210294e-16,172.00780975763962,92.36355292929292,,117.60368146788991,89.3021122826087,3.140518425925926,172.00780975763962
74.4,31.6,76.48467,87.43308,0.09151416,3041.6133,137.30551,102.85427,148.2075,1270.9303,2019-09-21 21:00:00,-0.7071067811865477,0.7071067811865474,175.45057144362488,97.13300505050506,,128.55935770642202,86.61349826086956,0.08473533333333333,175.45057144362488
74.4,31.6,0.8622329,6.825675,154.22066,426.39893,11.4357195,50.66622,78.37272,1256.3585,2019-09-22 06:00:00,1.0,-1.6081226496766366e-16,138.34395879396988,62.568315959595964,,16.336742142857144,6.43931603773585,251.78558872340426,251.78558872340426
74.4,31.6,5.341353,66.79727,28.874784,1292.8773,57.88217,78.79061,116.94532,1266.2567,2019-09-22 18:00:00,-1.0,-1.8369701987210294e-16,163.0257101159115,81.65980484848484,,78.49298282051282,64.63187456521739,26.73591111111111,163.0257101159115
74.4,31.6,151.81595,93.86541,1.1825926,4858.1484,187.48431,175.43399,252.00557,1272.7303,2019-09-22 00:00:00,0.0,1.0,225.70935945945945,149.01285787878788,,151.61636601694914,93.46532804347825,1.094993148148148,225.70935945945945
74.4,31.6,4.8066397,33.936543,78.44928,897.2034,28.949022,63.348446,94.5109,1261.4375,2019-09-22 03:00:00,0.7071067811865476,0.7071067811865475,155.05241152792414,70.55590000000001,,41.35574571428572,32.015606603773584,127.07248000000001,155.05241152792414
74.4,31.6,0.62812614,5.1706796,156.87137,356.56592,9.268038,38.88937,60.61292,1254.1045,2019-09-22 09:00:00,0.7071067811865476,-0.7071067811865475,109.34568492462311,53.77811191919192,,13.240054285714287,4.877999622641509,254.57729393617024,254.57729393617024
74.4,31.6,0.54049283,11.431972,132.31554,416.77005,13.882642,39.39602,60.812057,1254.8984,2019-09-22 12:00:00,-3.216245299353273e-16,-1.0,110.59321507537689,53.87667467676768,,19.832345714285715,10.784879245283019,228.71530276595743,228.71530276595743
74.4,31.6,1.3023496,53.794273,53.82797,1007.4827,46.71663,60.4579,89.37838,1263.641,2019-09-22 15:00:00,-0.7071067811865475,-0.7071067811865477,153.5599272918862,68.01556181818182,,64.46448384615385,,49.84071296296296,153.5599272918862
74.4,31.6,12.785837,64.50553,22.155993,1453.539,61.51702,92.082855,137.47179,1267.7251,2019-09-22 21:00:00,-0.7071067811865477,0.7071067811865474,169.8889346153846,91.8193708080808,,83.05984564102565,62.19067326086956,20.51480833333333,169.8889346153846
74.4,31.6,0.5143107,5.6392365,179.57909,407.03214,14.158655,49.814896,74.5028,1251.3224,2019-09-23 09:00:00,0.7071067811865476,-0.7071067811865475,136.24773386934675,60.652901010101004,,20.22665,5.320034433962264,278.4928713829787,278.4928713829787
74.4,31.6,15.217359,77.98098,17.044569,1763.5211,75.36428,82.60487,119.517296,1268.4812,2019-09-23 21:00:00,-0.7071067811865477,0.7071067811865474,164.99513835616438,82.93280307070708,,,76.54495695652174,15.782008333333332,164.99513835616438
74.4,31.6,12.473742,62.02177,16.805529,1433.8688,62.832546,90.81937,136.20474,1268.1603,2019-09-23 00:00:00,0.0,1.0,169.23655563751316,91.19224505050505,,84.71268599999999,59.54492891304348,15.560675,169.23655563751316
74.4,31.6,3.8583748,27.392248,84.86696,836.8394,36.68165,73.24938,112.10414,1262.4247,2019-09-23 03:00:00,0.7071067811865476,0.7071067811865475,160.16459030558482,79.26366525252526,,51.85643205128205,25.841743396226413,149.53436000000002,160.16459030558482
74.4,31.6,0.69297206,6.5530367,164.38994,449.05038,17.116394,52.672287,79.86955,1252.8457,2019-09-23 06:00:00,1.0,-1.6081226496766366e-16,143.28352075376884,63.309171212121214,,24.45199142857143,6.182110094339623,262.49578787234043,262.49578787234043
74.4,31.6,0.3927312,11.17593,164.56026,471.1071,17.79157,51.144253,76.21854,1252.4768,2019-09-23 12:00:00,-3.216245299353273e-16,-1.0,139.52102497487436,61.50210565656566,,25.41652857142857,10.543330188679244,262.6751674468085,262.6751674468085
74.4,31.6,8.347627,77.81212,45.22578,1536.4777,76.25224,76.33907,111.02984,1265.5773,2019-09-23 15:00:00,-0.7071067811865475,-0.7071067811865477,161.75989915700737,78.73194101010101,,101.11339229357799,76.36508434782608,41.87572222222222,161.75989915700737
74.4,31.6,12.137622,76.87939,25.072613,1652.4347,74.536476,78.385666,113.70251,1267.9725,2019-09-23 18:00:00,-1.0,-1.8369701987210294e-16,162.81662417281348,80.05477767676769,,99.41762369230769,75.37152413043478,23.215382407407407,162.81662417281348
74.4,31.6,1.2371728,13.322692,183.67377,541.1682,23.015162,44.46177,65.21149,1251.3052,2019-09-24 09:00:00,0.7071067811865476,-0.7071067811865475,123.06666984924624,56.054171818181814,,32.87880285714286,12.568577358490566,282.80535351063827,282.80535351063827
74.4,31.6,0.1561176,26.98994,51.646496,841.3338,19.791157,85.420425,123.24127,1268.298,2019-09-24 00:00:00,0.0,1.0,166.44890226554267,84.77598212121212,,28.273081428571427,25.46220754716981,47.82082962962963,166.44890226554267
74.4,31.6,1.1080033,10.891217,103.02756,565.6441,10.932967,61.309097,89.34189,1260.1942,2019-09-24 03:00:00,0.7071067811865476,0.7071067811865475,153.9994283772392,67.99750111111112,,15.618524285714285,10.274733018867924,194.91318105263156,194.91318105263156
74.4,31.6,0.7849401,5.9292407,149.25853,389.7465,11.1129,39.44748,58.113632,1251.7938,2019-09-24 06:00:00,1.0,-1.6081226496766366e-16,110.7199256281407,52.54109058585859,,15.875571428571428,5.593623301886793,246.55951563829788,246.55951563829788
74.4,31.6,0.38966733,15.773339,174.96057,582.41693,23.117674,57.744923,84.71671,1253.7242,2019-09-24 12:00:00,-3.216245299353273e-16,-1.0,152.15912778714437,65.70827060606061,,33.02524857142858,14.880508490566038,273.6286854255319,273.6286854255319
74.4,31.6,0.061277207,22.588598,92.66224,672.73724,21.164032,68.23057,99.58368,1263.621,2019-09-24 15:00:00,-0.7071067811865475,-0.7071067811865477,157.57321317175976,73.0666698989899,,30.234331428571426,21.30999811320755,168.18156631578947,168.18156631578947
74.4,31.6,0.111970164,21.179731,76.85928,654.74854,16.89914,71.31511,104.121254,1266.1913,2019-09-24 18:00:00,-1.0,-1.8369701987210294e-16,159.16586290832456,75.31253985858586,,24.14162857142857,19.980878301886793,121.50747999999999,159.16586290832456
74.4,31.6,0.11642669,23.342293,61.70625,734.42444,18.844412,84.82583,123.21175,1268.2765,2019-09-24 21:00:00,-0.7071067811865477,0.7071067811865474,166.141893256059,84.76137121212122,,26.92058857142857,22.021031132075475,72.90708333333332,166.141893256059
74.4,31.6,1.7018352,60.458332,43.668854,1297.0629,43.31407,103.869736,151.02658,1266.1176,2019-09-25 21:00:00,-0.7071067811865477,0.7071067811865474,175.97489003161223,98.52830727272728,,60.189472564102566,57.87952756521739,40.43412407407408,175.97489003161223
74.4,31.6,0.25374335,11.348498,166.4946,539.98834,19.2249,74.15176,109.15921,1256.1364,2019-09-25 12:00:00,-3.216245299353273e-16,-1.0,160.63051886195996,77.80607363636364,,27.46414285714286,10.706130188679245,264.71239787234043,264.71239787234043
74.4,31.6,6.711804,59.99917,31.92944,1276.8031,53.933422,87.685455,127.134605,1267.0071,2019-09-25 00:00:00,0.0,1.0,167.61841195995785,86.7029863131313,,73.53173533333333,57.3904202173913,29.564296296296295,167.61841195995785
74.4,31.6,4.6088815,33.80941,68.043434,901.3753,30.459229,79.82561,116.68182,1263.4937,2019-09-25 03:00:00,0.7071067811865476,0.7071067811865475,163.5601147523709,81.52938565656567,,43.51318428571429,31.895669811320754,93.60855106666668,163.5601147523709
74.4,31.6,1.0173757,10.90985,150.88812,552.6776,22.150875,81.07821,120.94254,1256.1757,2019-09-25 06:00:00,1.0,-1.6081226496766366e-16,164.20687344573236,83.63822686868687,,31.64410714285714,10.292311320754717,248.2757859574468,248.2757859574468
74.4,31.6,0.40206203,8.061777,180.23344,532.33954,18.32077,89.507095,132.49246,1255.6438,2019-09-25 09:00:00,0.7071067811865476,-0.7071067811865475,168.55898477344573,89.35485393939393,,26.172528571428572,7.605449999999999,279.18202723404255,279.18202723404255
74.4,31.6,6.4522114,81.96027,42.051136,1642.5168,79.048706,104.780334,151.70287,1268.1176,2019-09-25 15:00:00,-0.7071067811865475,-0.7071067811865477,176.44506181243415,98.86303666666666,,102.37051921100917,80.78376586956522,38.93623703703704,176.44506181243415
74.4,31.6,17.518597,77.35032,31.077257,1891.7576,83.48072,119.94818,173.62228,1269.6364,2019-09-25 18:00:00,-1.0,-1.8369701987210294e-16,184.2767209694415,110.21708808080808,,104.36289247706422,75.87316695652174,28.77523796296296,184.2767209694415
74.4,31.6,0.64549965,7.3912034,179.20538,518.8555,14.728255,79.26165,116.835205,1254.4469,2019-09-26 09:00:00,0.7071067811865476,-0.7071067811865475,163.26892360379347,81.60530348484849,,21.040364285714286,6.972833396226416,278.09928319148935,278.09928319148935
74.4,31.6,16.913624,68.88266,30.62636,1691.6296,58.163223,109.458916,159.03998,1267.2966,2019-09-26 00:00:00,0.0,1.0,178.86076800842994,102.99958606060606,,78.84610069230769,66.85326826086957,28.357740740740738,178.86076800842994
74.4,31.6,2.8722298,37.815395,75.57669,956.9451,24.478573,89.16293,130.81541,1261.3468,2019-09-26 03:00:00,0.7071067811865476,0.7071067811865475,168.38128103266598,88.5247988888889,,34.969390000000004,35.67490094339623,117.018415,168.38128103266598
74.4,31.6,1.2649565,10.400716,137.6603,515.19135,15.08032,78.93354,117.4542,1254.5466,2019-09-26 06:00:00,1.0,-1.6081226496766366e-16,163.0995095890411,81.91167474747475,,21.54331428571429,9.811996226415094,234.3443585106383,234.3443585106383
74.4,31.6,0.37309462,17.273464,168.85771,640.25323,24.412573,111.902695,165.2461,1256.7198,2019-09-26 12:00:00,-3.216245299353273e-16,-1.0,180.12257170706005,106.07130202020203,,34.875104285714286,16.29572075471698,267.20120521276596,267.20120521276596
74.4,31.6,17.263739,86.211655,42.060814,1954.6139,92.92855,148.40942,216.25032,1267.7422,2019-09-26 15:00:00,-0.7071067811865475,-0.7071067811865477,198.97219789251847,131.31581494949495,,108.61008211009174,85.31241510869565,38.94519814814815,198.97219789251847
74.4,31.6,11.510087,75.01155,24.000795,1680.8044,71.30605,132.23775,192.68256,1267.4941,2019-09-26 18:00:00,-1.0,-1.8369701987210294e-16,190.62223129610118,119.65096404040403,,95.35888333333332,73.38186847826087,22.222958333333334,190.62223129610118
74.4,31.6,9.938327,64.65532,21.337315,1490.5323,47.20796,120.76567,175.91182,1267.151,2019-09-26 21:00:00,-0.7071067811865477,0.7071067811865474,184.69881801896733,111.35029474747475,,65.0817958974359,62.35023217391305,19.75677314814815,184.69881801896733
74.4,31.6,1.5863485,11.562267,121.60795,494.66354,14.175646,56.2742,83.457054,1256.7305,2019-09-27 06:00:00,1.0,-1.6081226496766366e-16,151.3997449947313,65.0848045050505,,20.250922857142857,10.907799056603775,217.43816010638298,217.43816010638298
74.4,31.6,11.121534,55.484818,22.260036,1313.1215,55.05814,120.64771,176.9513,1267.4037,2019-09-27 00:00:00,0.0,1.0,184.63791138040042,111.86478484848485,,74.94484256410257,52.581653956521734,20.611144444444445,184.63791138040042
74.4,31.6,2.861367,30.33686,66.89194,766.16895,18.975323,80.39117,118.053185,1262.3132,2019-09-27 03:00:00,0.7071067811865476,0.7071067811865475,163.8521320337197,82.20814207070707,,27.107604285714284,28.61967924528302,89.84700400000003,163.8521320337197
74.4,31.6,0.9001482,9.277498,151.87775,514.1374,12.169374,54.30832,80.23554,1256.2152,2019-09-27 09:00:00,0.7071067811865476,-0.7071067811865475,147.31194371859297,63.490317777777776,,17.38482,8.752356603773585,249.31805585106383,249.31805585106383
74.4,31.6,0.50261235,13.383511,135.16652,532.25604,13.588511,65.45053,95.98476,1257.7423,2019-09-27 12:00:00,-3.216245299353273e-16,-1.0,156.13778682824025,71.28538626262626,,19.412158571428574,12.625953773584905,231.71793063829787,231.71793063829787
74.4,31.6,47.84218,74.72047,44.119507,2248.0024,130.1589,127.32331,183.47635,1272.7389,2019-09-27 15:00:00,-0.7071067811865475,-0.7071067811865477,188.08474383561645,115.09435505050504,,125.3466614678899,73.07180500000001,40.85139537037037,188.08474383561645
74.4,31.6,38.17765,82.2313,18.095438,2266.936,103.21644,127.10793,184.10933,1270.2866,2019-09-27 18:00:00,-1.0,-1.8369701987210294e-16,187.97353603793465,115.40764818181819,,113.23491339449542,81.07247173913044,16.755035185185186,187.97353603793465
74.4,31.6,24.865732,62.255314,25.70591,1776.5223,71.72942,112.788635,163.23189,1269.2383,2019-09-27 21:00:00,-0.7071067811865477,0.7071067811865474,180.5800117492097,105.0743697979798,,95.89080974358976,59.79370404347826,23.801768518518518,180.5800117492097
74.4,31.6,0.7822244,11.564875,198.10031,672.86176,25.406921,88.428024,131.35577,1259.1947,2019-09-28 09:00:00,0.7071067811865476,-0.7071067811865475,168.00182482613278,88.79224979797979,,36.29560142857143,10.910259433962265,297.99926265957447,297.99926265957447
74.4,31.6,0.74284685,41.09996,48.88633,893.96747,27.027983,77.58224,114.28366,1265.0886,2019-09-28 21:00:00,-0.7071067811865477,0.7071067811865474,162.40178883034773,80.34241757575758,,38.611404285714286,38.77354716981132,45.26512037037037,162.40178883034773
74.4,31.6,16.889948,69.06209,18.662333,1819.1085,64.888115,109.726166,158.40213,1268.9232,2019-09-28 00:00:00,0.0,1.0,178.9987579978925,102.68388252525253,,87.29532397435898,67.0444002173913,17.279937962962965,178.9987579978925
74.4,31.6,4.8157616,37.517765,59.425938,1045.6542,37.38968,81.458015,119.825905,1265.02,2019-09-28 03:00:00,0.7071067811865476,0.7071067811865475,164.40297929399367,83.08554893939395,,52.746008205128206,35.3941179245283,65.45806413333334,164.40297929399367
74.4,31.6,1.7716599,19.55769,123.33376,704.1344,28.130554,82.379684,123.33654,1260.2693,2019-09-28 06:00:00,1.0,-1.6081226496766366e-16,164.87886739726028,84.82313595959596,,40.186505714285715,18.450650943396226,219.2557685106383,219.2557685106383
74.4,31.6,0.5608953,19.505487,153.68237,712.51355,23.72376,85.41729,125.69361,1261.205,2019-09-28 12:00:00,-3.216245299353273e-16,-1.0,166.44728356164384,85.98976656565657,,33.891085714285715,18.40140283018868,251.21866627659574,251.21866627659574
74.4,31.6,1.0067567,53.18629,55.866158,1132.5254,46.610508,89.14351,129.61133,1267.0116,2019-09-28 15:00:00,-0.7071067811865475,-0.7071067811865477,168.37125384615385,87.92884010101011,,64.33115107692308,,53.82944946666666,168.37125384615385
74.4,31.6,1.5588086,55.73369,37.023445,1133.6953,45.960133,84.18423,122.66471,1267.0372,2019-09-28 18:00:00,-1.0,-1.8369701987210294e-16,165.81061401475236,84.49061404040404,,63.51401325641025,52.84675673913044,34.280967592592596,165.81061401475236
