longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,time_sin,time_cos,PM2.5_AQI,PM10_AQI,CO_AQI,SO2_AQI,NO2_AQI,O3_AQI,Final_AQI
74.4,32.4,0.36710617,6.933528,127.53939,384.91574,5.1801643,36.98511,64.20347,1265.4386,2019-09-17 12:00:00,-3.216245299353273e-16,-1.0,104.65680351758793,55.555252828282825,,7.400234714285715,6.541064150943396,223.68510223404255,223.68510223404255
74.4,32.4,0.30920616,62.157204,50.33188,1304.5527,35.968884,87.473625,135.53918,1274.4507,2019-09-17 15:00:00,-0.7071067811865475,-0.7071067811865477,167.50903714436248,90.86282646464646,,,59.68919556521739,46.60359259259259,167.50903714436248
74.4,32.4,6.444969,85.73777,12.097513,1912.6455,49.68551,120.01266,185.59863,1274.6763,2019-09-17 18:00:00,-1.0,-1.8369701987210294e-16,184.31001412012645,116.14477646464647,,68.19461512820513,84.8076245652174,11.201400925925926,184.31001412012645
74.4,32.4,0.0952582,20.506851,81.05498,774.3237,12.520743,91.377785,141.57904,1270.4684,2019-09-18 21:00:00,-0.7071067811865477,0.7071067811865474,169.52488371970495,93.85225212121212,,17.886775714285715,19.346085849056607,136.19243,169.52488371970495
74.4,32.4,0.43875873,8.265924,127.63298,472.1669,6.899547,59.534496,97.8292,1266.8851,2019-09-18 12:00:00,-3.216245299353273e-16,-1.0,153.08314335089568,72.19829090909091,,9.856495714285714,7.798041509433962,223.7836704255319,223.7836704255319
74.4,32.4,0.12464341,23.648327,82.39644,732.4896,13.224178,73.129265,118.87193,1270.9756,2019-09-18 15:00:00,-0.7071067811865475,-0.7071067811865477,160.10257096944153,82.6133794949495,,18.891682857142857,22.309742452830186,140.88754,160.10257096944153
74.4,32.4,39.71863,63.655888,0.784639,2480.259,42.552574,144.8096,228.32722,1274.8119,2019-09-18 00:00:00,0.0,1.0,197.11349209694416,137.29327050505051,,59.23272117948718,61.28561982608696,0.7265175925925925,197.11349209694416
74.4,32.4,7.9094944,41.788708,66.5436,1473.2313,16.62395,104.08999,172.48615,1271.7778,2019-09-18 03:00:00,0.7071067811865476,0.7071067811865475,176.0886144362487,109.65476111111111,,23.7485,39.42330943396227,88.70909333333333,176.0886144362487
74.4,32.4,0.38695163,3.7390785,165.14752,513.505,4.6428623,56.6944,96.21747,1265.7291,2019-09-18 06:00:00,1.0,-1.6081226496766366e-16,151.616708113804,71.40056595959597,,6.632660428571429,3.5274325471698114,263.29366468085107,263.29366468085107
74.4,32.4,0.2043734,2.5452356,162.31453,420.13025,4.516687,56.789207,95.82279,1264.3047,2019-09-18 09:00:00,0.7071067811865476,-0.7071067811865475,151.66566009483668,71.20521929292929,,6.45241,2.4011656603773583,260.30998372340423,260.30998372340423
74.4,32.4,0.1284036,25.956453,75.37431,819.89844,14.332181,84.80574,136.4695,1271.2954,2019-09-18 18:00:00,-1.0,-1.8369701987210294e-16,166.1315201264489,91.32328787878788,,20.474544285714288,24.487219811320756,116.31008499999999,166.1315201264489
74.4,32.4,0.26150745,5.894078,101.745544,340.07864,3.0152564,36.663822,53.6883,1262.2358,2019-09-19 06:00:00,1.0,-1.6081226496766366e-16,103.86569236180905,49.71138888888889,,4.3075091428571435,5.560450943396227,191.6069292631579,191.6069292631579
74.4,32.4,0.06656933,24.577402,59.826084,676.2917,10.253904,68.11101,101.84077,1266.7761,2019-09-19 21:00:00,-0.7071067811865477,0.7071067811865474,157.5114804004215,74.18381545454545,,14.648434285714286,23.186228301886793,66.76520773333334,157.5114804004215
74.4,32.4,1.22e-16,8.320291,113.01691,413.5517,3.5521405,55.808075,85.22768,1264.527,2019-09-19 00:00:00,0.0,1.0,151.15906928345626,65.96117494949496,,5.074486428571429,7.849331132075471,208.390149893617,208.390149893617
74.4,32.4,0.16182753,6.6483335,107.50821,354.98288,3.451578,35.20849,52.172947,1263.0348,2019-09-19 03:00:00,0.7071067811865476,0.7071067811865475,99.59725364806866,48.30828425925926,,4.930825714285715,6.2720127358490565,202.58843393617022,202.58843393617022
74.4,32.4,0.37908307,4.1811223,106.733925,325.45544,2.871951,34.754414,52.062534,1260.261,2019-09-19 09:00:00,0.7071067811865476,-0.7071067811865475,98.64232987124464,48.20605,,4.102787142857143,3.944455,201.7729635638298,201.7729635638298
74.4,32.4,0.27428514,32.377598,49.14035,769.59314,16.007277,75.60145,112.24591,1270.512,2019-09-19 15:00:00,-0.7071067811865475,-0.7071067811865477,161.3790416227608,79.33383424242425,,22.867538571428568,30.544903773584906,45.50032407407407,161.3790416227608
74.4,32.4,0.23299265,31.040056,44.783054,798.1952,13.917168,77.86808,115.38846,1270.1145,2019-09-19 18:00:00,-1.0,-1.8369701987210294e-16,162.54937744994731,80.88923777777778,,19.881668571428573,29.283071698113208,41.465790740740744,162.54937744994731
74.4,32.4,0.3592028,2.5328574,119.49396,291.82397,4.0008445,52.792637,80.44253,1257.9263,2019-09-20 06:00:00,1.0,-1.6081226496766366e-16,143.57985994974874,63.592767373737374,,5.715492142857143,2.3894881132075474,215.21172382978725,215.21172382978725
74.4,32.4,0.18940227,21.672228,58.09766,621.8961,7.179194,67.10453,99.886024,1268.1768,2019-09-20 00:00:00,0.0,1.0,156.99180158061117,73.21631490909091,,10.255991428571429,20.44549811320755,61.11902266666666,156.99180158061117
74.4,32.4,0.6254453,7.3494763,90.355675,371.1571,3.3526988,45.62673,68.04557,1262.939,2019-09-20 03:00:00,0.7071067811865476,0.7071067811865475,125.93516432160806,57.456898282828284,,4.789569714285714,6.93346820754717,162.23305657894738,162.23305657894738
74.4,32.4,0.23187852,2.2288375,123.534775,284.2462,4.5651517,52.291603,80.07511,1255.7455,2019-09-20 09:00:00,0.7071067811865476,-0.7071067811865475,142.34615814070352,63.41091303030303,,6.521645285714286,2.102676886792453,219.46747579787234,219.46747579787234
74.4,32.4,0.3780386,6.047446,95.628105,310.37973,4.3671274,54.14231,84.7007,1259.0186,2019-09-20 12:00:00,-3.216245299353273e-16,-1.0,146.90317537688443,65.70034646464646,,6.238753428571429,5.705137735849057,175.8303760526316,175.8303760526316
74.4,32.4,0.3441272,40.41595,41.345646,897.1877,21.199684,80.253365,123.457695,1271.6519,2019-09-20 15:00:00,-0.7071067811865475,-0.7071067811865477,163.7809787671233,84.88310156565657,,30.28526285714286,38.12825471698113,38.283005555555555,163.7809787671233
74.4,32.4,0.33869582,36.972874,37.01777,926.0458,20.72785,73.5917,110.39353,1270.6917,2019-09-20 18:00:00,-1.0,-1.8369701987210294e-16,160.34134141201264,78.4169996969697,,29.611214285714286,34.88006981132075,34.27571296296296,160.34134141201264
74.4,32.4,0.48938206,36.064766,30.132195,940.5041,18.236654,64.6462,94.90281,1272.226,2019-09-20 21:00:00,-0.7071067811865477,0.7071067811865474,155.7224847207587,70.74987565656566,,26.05236285714286,34.023364150943394,27.900180555555554,155.7224847207587
74.4,32.4,12.02398,60.576603,3.0244253,1641.6787,39.982273,99.37784,145.1384,1274.5789,2019-09-21 00:00:00,0.0,1.0,173.65557597471022,95.61395555555555,,56.00336864102564,58.005511891304344,2.800393796296296,173.65557597471022
74.4,32.4,2.8546822,18.933449,71.44661,863.25226,11.541283,51.69815,75.73751,1269.8492,2019-09-21 03:00:00,0.7071067811865476,0.7071067811865475,140.884891959799,61.264020101010104,,16.487547142857142,17.861744339622643,102.56313500000002,140.884891959799
74.4,32.4,0.3162043,2.356153,137.24783,338.5265,3.0238907,33.854332,51.360046,1260.8716,2019-09-21 06:00:00,1.0,-1.6081226496766366e-16,96.74945356223176,47.55559814814814,,4.319843857142857,2.2227858490566037,233.90994861702126,233.90994861702126
74.4,32.4,0.2267953,1.9386876,139.22774,314.83917,2.6460612,32.058147,49.044884,1260.222,2019-09-21 09:00:00,0.7071067811865476,-0.7071067811865475,92.97206879828326,45.41192962962963,,3.780087428571429,1.8289505660377359,235.99517297872342,235.99517297872342
74.4,32.4,0.38691682,7.471584,122.535065,399.80573,5.4985275,39.24046,59.35895,1262.3481,2019-09-21 12:00:00,-3.216245299353273e-16,-1.0,110.21017788944724,53.1574601010101,,7.855039285714286,7.048664150943396,218.41458973404255,218.41458973404255
74.4,32.4,0.36581796,64.30167,37.840538,1372.6547,34.99778,92.794655,135.57109,1274.5042,2019-09-21 15:00:00,-0.7071067811865475,-0.7071067811865477,170.25646043203372,90.8786203030303,,49.99682857142857,61.973518043478265,35.037535185185185,170.25646043203372
74.4,32.4,17.896008,90.603905,9.3619,2278.3206,58.978195,138.65288,201.21384,1274.6088,2019-09-21 18:00:00,-1.0,-1.8369701987210294e-16,193.93457449947314,123.87351676767678,,79.87003987179487,89.99111619565218,8.668425925925927,193.93457449947314
74.4,32.4,37.810265,86.17754,9.206985,2724.0813,65.917564,160.37943,232.38037,1273.9835,2019-09-21 21:00:00,-0.7071067811865477,0.7071067811865474,210.79042612612614,139.29937505050503,,88.58873425641025,85.27607521739131,8.524986111111112,210.79042612612614
74.4,32.4,0.52249265,5.0604215,128.77252,456.3902,4.627682,51.722836,80.17427,1259.1746,2019-09-22 06:00:00,1.0,-1.6081226496766366e-16,140.9456765829146,63.459992222222226,,6.610974285714286,4.773982547169812,224.98382425531912,224.98382425531912
74.4,32.4,0.7641546,59.384014,23.554148,1317.192,29.690199,86.31928,134.1787,1272.663,2019-09-22 18:00:00,-1.0,-1.8369701987210294e-16,166.91301074815595,90.18945757575757,,42.41457,56.73514534782609,21.8093962962963,166.91301074815595
74.4,32.4,35.486744,75.54854,1.4815279,2512.4124,50.560947,154.5348,229.34694,1274.453,2019-09-22 00:00:00,0.0,1.0,204.99845045045043,137.7979804040404,,69.29452315384616,73.95387956521739,1.3717850925925925,204.99845045045043
74.4,32.4,4.4896693,36.02042,71.464584,1298.226,17.077957,98.354965,156.21342,1268.7372,2019-09-22 03:00:00,0.7071067811865476,0.7071067811865475,173.1274318756586,101.60058161616162,,24.397081428571433,33.9815283018868,102.62604400000001,173.1274318756586
74.4,32.4,0.2773838,2.4798267,138.66327,349.0734,3.2861295,40.204117,64.73437,1257.4218,2019-09-22 09:00:00,0.7071067811865476,-0.7071067811865475,112.58300165829145,55.818021515151514,,4.694470714285714,2.339459150943396,235.40067797872342,235.40067797872342
74.4,32.4,0.23884183,6.1732035,113.1623,359.8335,4.9815707,35.1406,54.781544,1259.0913,2019-09-22 12:00:00,-3.216245299353273e-16,-1.0,99.45448068669529,,,7.116529571428571,5.823776886792452,208.54327340425533,208.54327340425533
74.4,32.4,0.24921718,34.992268,55.820244,834.81915,18.022043,59.783436,93.46111,1270.6805,2019-09-22 15:00:00,-0.7071067811865475,-0.7071067811865477,153.21167928345628,70.03630696969697,,25.745775714285713,33.01157358490566,53.67946373333334,153.21167928345628
74.4,32.4,0.33751208,43.366745,33.660194,1131.4214,18.308794,80.49269,122.90564,1270.092,2019-09-22 21:00:00,-0.7071067811865477,0.7071067811865474,163.9045501580611,84.60986222222223,,26.15542,40.91202358490566,31.166846296296292,163.9045501580611
74.4,32.4,0.21551472,2.1853085,148.23517,313.38495,6.1129584,55.800636,85.23801,1254.0485,2019-09-23 09:00:00,0.7071067811865476,-0.7071067811865475,151.15522828240253,65.96628777777778,,8.732797714285715,2.06161179245283,245.4817215957447,245.4817215957447
74.4,32.4,0.4974595,47.374928,27.409817,1209.7535,21.391872,107.62826,163.6302,1270.6274,2019-09-23 21:00:00,-0.7071067811865477,0.7071067811865474,177.91553993677556,105.27151313131313,,30.559817142857142,44.69332830188679,25.379460185185184,177.91553993677556
74.4,32.4,0.32198387,34.647224,34.32242,949.8947,14.496528,80.61309,122.41125,1269.9652,2019-09-23 00:00:00,0.0,1.0,163.9667166491043,84.36516414141414,,20.709325714285715,32.686060377358494,31.78001851851852,163.9667166491043
74.4,32.4,1.9431838,16.403662,71.80053,701.3533,11.186433,75.39638,117.70154,1266.1035,2019-09-23 03:00:00,0.7071067811865476,0.7071067811865475,161.27315721812434,82.03409555555555,,15.98061857142857,15.47515283018868,103.80185499999999,161.27315721812434
74.4,32.4,0.36345044,3.1422465,143.0904,377.05746,8.806091,64.18801,99.652626,1257.0083,2019-09-23 06:00:00,1.0,-1.6081226496766366e-16,155.48590611169652,73.10079468686868,,12.58013,2.964383490566038,240.06329361702126,240.06329361702126
74.4,32.4,0.314742,6.5459323,125.39765,374.4941,7.2145677,70.82796,108.44241,1256.7172,2019-09-23 12:00:00,-3.216245299353273e-16,-1.0,158.91433129610115,77.45129383838383,,10.306525285714287,6.175407830188679,221.42943989361703,221.42943989361703
74.4,32.4,0.19553,30.576756,61.994984,788.73975,15.98778,88.05138,131.22276,1268.4952,2019-09-23 15:00:00,-0.7071067811865475,-0.7071067811865477,167.8073511064278,88.72641656565656,,22.839685714285714,28.845996226415096,73.85028106666667,167.8073511064278
74.4,32.4,0.44593093,46.281067,34.294033,1074.027,22.813503,100.56829,151.93364,1271.8699,2019-09-23 18:00:00,-1.0,-1.8369701987210294e-16,174.27024457323498,98.97725616161617,,32.590718571428575,43.66138396226415,31.753734259259257,174.27024457323498
74.4,32.4,0.18236932,2.470969,145.31487,362.9262,4.1765985,60.158344,89.87027,1257.2416,2019-09-24 09:00:00,0.7071067811865476,-0.7071067811865475,153.40525664910433,68.25902252525253,,5.966569285714286,2.3311028301886796,242.4060864893617,242.4060864893617
74.4,32.4,0.32449067,35.947937,34.30745,1020.31226,15.869137,96.8081,149.33255,1270.071,2019-09-24 00:00:00,0.0,1.0,172.3287344573235,97.68984797979797,,22.670195714285715,33.91314811320755,31.76615740740741,172.3287344573235
74.4,32.4,1.490011,15.379599,76.89356,687.25146,9.04173,79.52291,124.76123,1264.3959,2019-09-24 03:00:00,0.7071067811865476,0.7071067811865475,163.40382075869337,85.52828555555556,,12.916757142857142,14.50905566037736,121.62745999999999,163.40382075869337
74.4,32.4,0.30102426,2.715112,137.19882,382.54028,5.127788,64.79111,98.63012,1255.924,2019-09-24 06:00:00,1.0,-1.6081226496766366e-16,155.79730653319282,72.59470585858585,,7.325411428571428,2.5614264150943398,233.85833170212766,233.85833170212766
74.4,32.4,0.34259528,7.6455274,109.917564,415.6627,5.3328004,65.72189,98.10411,1261.3596,2019-09-24 12:00:00,-3.216245299353273e-16,-1.0,156.27789894625923,72.33435747474748,,7.6182862857142855,7.212761698113208,205.1259450638298,205.1259450638298
74.4,32.4,0.19330174,26.391354,66.52546,711.8611,13.439762,75.721214,112.63976,1268.8221,2019-09-24 15:00:00,-0.7071067811865475,-0.7071067811865477,161.4408797260274,79.5287701010101,,19.19966,24.897503773584905,88.649836,161.4408797260274
74.4,32.4,1.0138593,63.281017,19.102594,1373.0244,32.283062,110.252174,163.8909,1273.7228,2019-09-24 18:00:00,-1.0,-1.8369701987210294e-16,179.27035327713384,105.40054646464645,,46.118660000000006,60.88630071739131,17.687587037037037,179.27035327713384
74.4,32.4,0.1751971,30.450083,50.594326,875.17487,13.135048,82.99232,126.73408,1268.1688,2019-09-24 21:00:00,-0.7071067811865477,0.7071067811865474,165.19519157007377,86.50474666666668,,18.764354285714287,28.726493396226417,46.84659814814815,165.19519157007377
74.4,32.4,0.28187513,43.175514,39.715603,1185.1952,18.56365,112.78069,168.07167,1270.6989,2019-09-25 21:00:00,-0.7071067811865477,0.7071067811865474,180.57590948366703,107.46981646464647,,26.5195,40.73161698113208,36.77370648148148,180.57590948366703
74.4,32.4,0.29468766,6.4245963,126.53476,408.58554,5.3868356,68.02229,100.00454,1260.6576,2019-09-25 12:00:00,-3.216245299353273e-16,-1.0,157.4656713382508,73.27497434343435,,7.69547942857143,6.060939905660377,222.6270344680851,222.6270344680851
74.4,32.4,0.27101237,30.584545,43.736862,851.4011,11.101213,78.849144,122.8491,1269.2367,2019-09-25 00:00:00,0.0,1.0,163.05593315068492,84.58187777777778,,15.858875714285714,28.85334433962264,40.49709444444445,163.05593315068492
74.4,32.4,0.61862123,10.861863,93.47302,468.94653,5.3533993,57.0949,88.23444,1260.6008,2019-09-25 03:00:00,0.7071067811865476,0.7071067811865475,151.8234994731296,67.4493692929293,,7.647713285714286,10.247040566037736,170.27252526315792,170.27252526315792
74.4,32.4,0.32177496,2.939496,142.47818,350.1052,4.11755,53.973557,79.89907,1256.7114,2019-09-25 06:00:00,1.0,-1.6081226496766366e-16,146.48765291457286,63.32378212121212,,5.882214285714285,2.773109433962264,239.41850872340427,239.41850872340427
74.4,32.4,0.223244,2.1111684,145.74168,354.4663,3.2944853,50.85911,75.60716,1257.6874,2019-09-25 09:00:00,0.7071067811865476,-0.7071067811865475,138.81891407035175,61.199503434343434,,4.706407571428572,1.9916683018867924,242.85559914893616,242.85559914893616
74.4,32.4,0.26404905,53.69061,51.98793,1201.428,30.201864,112.70793,164.35187,1273.5227,2019-09-25 15:00:00,-0.7071067811865475,-0.7071067811865477,180.53834109589042,105.62870333333333,,43.145520000000005,,48.13697222222222,180.53834109589042
74.4,32.4,3.571347,84.09368,10.416394,1860.4014,44.774696,147.65912,215.24176,1274.0237,2019-09-25 18:00:00,-1.0,-1.8369701987210294e-16,198.58479325605902,130.81662868686868,,62.02461805128205,83.05631130434784,9.64480925925926,198.58479325605902
74.4,32.4,0.24274129,2.414363,144.89653,391.2853,4.2582088,69.86326,103.15242,1256.5979,2019-09-26 09:00:00,0.7071067811865476,-0.7071067811865475,158.4162248682824,74.83301595959597,,6.083155428571429,2.2777009433962263,241.96549436170213,241.96549436170213
74.4,32.4,1.1144096,48.340416,18.543556,1368.9773,20.58804,112.72123,171.11325,1272.0826,2019-09-26 00:00:00,0.0,1.0,180.54520832455216,108.97524494949495,,29.411485714285714,45.604166037735844,17.169959259259258,180.54520832455216
74.4,32.4,3.5978076,28.867773,73.84136,1173.843,17.298277,107.3835,166.65672,1269.1951,2019-09-26 03:00:00,0.7071067811865476,0.7071067811865475,177.78916227608008,106.76948767676768,,24.711824285714286,27.233748113207547,110.94475999999997,177.78916227608008
74.4,32.4,0.2834419,3.7525916,139.61385,442.86862,5.54698,79.243195,119.668816,1257.101,2019-09-26 06:00:00,1.0,-1.6081226496766366e-16,163.25939467860906,83.00779781818181,,7.924257142857142,3.5401807547169812,236.40182074468086,236.40182074468086
74.4,32.4,0.30666456,9.548916,114.41639,539.13245,8.157958,145.30232,214.32024,1262.7249,2019-09-26 12:00:00,-3.216245299353273e-16,-1.0,197.36789968387777,130.36052282828283,,11.654225714285715,9.008411320754718,209.86407031914894,209.86407031914894
74.4,32.4,0.25861767,42.797314,52.833694,1122.4315,24.11815,175.86084,258.206,1271.8351,2019-09-26 15:00:00,-0.7071067811865475,-0.7071067811865477,226.13236396396397,152.58680808080808,,34.4545,40.374824528301886,48.920087037037035,226.13236396396397
74.4,32.4,0.18383162,29.630207,55.376743,988.4567,16.416721,163.17201,237.19432,1269.3375,2019-09-26 18:00:00,-1.0,-1.8369701987210294e-16,213.55784774774776,141.68203717171718,,23.452458571428572,27.953025471698112,52.23069379999999,213.55784774774776
74.4,32.4,0.09219434,14.444605,85.443054,600.24805,5.263155,118.13674,173.8529,1263.8025,2019-09-26 21:00:00,-0.7071067811865477,0.7071067811865474,183.34141475237092,110.33123333333333,,7.5187928571428575,13.626985849056604,,183.34141475237092
74.4,32.4,0.24263684,3.8752856,123.26856,362.5276,1.9555784,42.700462,62.110302,1257.3137,2019-09-27 06:00:00,1.0,-1.6081226496766366e-16,118.72978080402011,54.51924038383838,,2.7936834285714287,3.655929811320755,219.1871004255319,219.1871004255319
74.4,32.4,1.22e-16,15.933931,78.1821,633.53503,5.0470257,106.389626,157.99046,1263.0492,2019-09-27 00:00:00,0.0,1.0,177.27599234984194,102.48012666666668,,7.210036714285714,15.03201037735849,126.13735000000003,177.27599234984194
74.4,32.4,0.13606325,7.198727,110.730415,400.80084,2.7661088,68.01791,100.15244,1258.7235,2019-09-27 03:00:00,0.7071067811865476,0.7071067811865475,157.46340979978925,73.34817737373737,,3.951584,6.791251886792453,205.98203281914894,205.98203281914894
74.4,32.4,0.2585132,2.760215,131.45045,352.08032,1.845001,33.492176,48.89546,1257.9429,2019-09-27 09:00:00,0.7071067811865476,-0.7071067811865475,95.98783793991416,45.27357407407408,,2.6357157142857144,2.6039764150943396,227.8041973404255,227.8041973404255
74.4,32.4,0.20513937,4.8118744,120.70545,374.86053,3.0560737,53.087925,77.35481,1259.9663,2019-09-27 12:00:00,-3.216245299353273e-16,-1.0,144.30695100502513,62.06450191919192,,4.365819571428571,4.539504150943396,216.48765478723405,216.48765478723405
74.4,32.4,0.28800288,53.5462,50.828316,1208.6564,29.965668,93.97375,135.65994,1273.7067,2019-09-27 15:00:00,-0.7071067811865475,-0.7071067811865477,170.8652660695469,90.92259656565656,,42.80809714285714,,47.06325555555556,170.8652660695469
74.4,32.4,11.341575,83.26654,7.8932004,2115.2092,48.778885,145.72284,209.63908,1274.5219,2019-09-27 18:00:00,-1.0,-1.8369701987210294e-16,197.58502802950474,128.04358505050504,,67.05552217948718,82.17522739130436,7.308518888888888,197.58502802950474
74.4,32.4,0.25290775,43.71024,39.962555,1258.2241,13.348961,103.00107,150.55309,1268.7954,2019-09-27 21:00:00,-0.7071067811865477,0.7071067811865474,175.52636912539515,98.29395363636364,,19.069944285714286,41.236075471698115,37.00236574074074,175.52636912539515
74.4,32.4,0.32640556,3.57323,160.5715,501.55295,4.271857,56.130898,81.59924,1260.801,2019-09-28 09:00:00,0.7071067811865476,-0.7071067811865475,151.32575344573235,64.1652804040404,,6.102652857142857,3.3709716981132076,258.47423936170213,258.47423936170213
74.4,32.4,1.22e-16,15.674549,74.74722,571.4444,4.923345,57.38861,84.99594,1265.1251,2019-09-28 21:00:00,-0.7071067811865477,0.7071067811865474,151.9751516332982,65.84647535353535,,7.03335,14.78731037735849,114.11527,151.9751516332982
74.4,32.4,3.13224,62.224335,15.765715,1648.9229,26.839428,127.537224,187.42525,1272.0282,2019-09-28 00:00:00,0.0,1.0,188.19519468914646,117.04886111111111,,38.342040000000004,59.76070467391305,14.59788425925926,188.19519468914646
74.4,32.4,0.6510007,17.631378,78.24222,765.50824,7.0265455,84.21716,123.256874,1264.7916,2019-09-28 03:00:00,0.7071067811865476,0.7071067811865475,165.82761685985247,84.78370531313132,,10.037922142857143,16.633375471698116,126.34777000000001,165.82761685985247
74.4,32.4,0.98137534,8.184205,121.00551,608.9965,6.153624,79.741844,115.84874,1262.9506,2019-09-28 06:00:00,1.0,-1.6081226496766366e-16,163.51686360379347,81.11705313131313,,8.79089142857143,7.720948113207547,216.8036754255319,216.8036754255319
74.4,32.4,0.27115163,5.978474,110.615364,403.00348,3.3513184,42.444424,62.034256,1261.3574,2019-09-28 12:00:00,-3.216245299353273e-16,-1.0,118.09933547738693,54.481601454545455,,4.787597714285714,5.640069811320755,205.8608620851064,205.8608620851064
74.4,32.4,0.22004087,29.5226,61.731884,811.12976,14.699009,65.29226,94.73276,1270.335,2019-09-28 15:00:00,-0.7071067811865475,-0.7071067811865477,156.05606680716545,70.6657094949495,,20.998584285714287,27.851509433962264,72.99082106666667,156.05606680716545
74.4,32.4,0.07172219,28.134521,56.954205,833.5975,10.961935,70.200905,103.532295,1268.3529,2019-09-28 18:00:00,-1.0,-1.8369701987210294e-16,158.59056211801897,75.02103489898991,,15.659907142857143,26.542000943396225,57.38373633333334,158.59056211801897
