Average_temp
26.15
26.15
26.15
26.15
26.15
26.15
26.15
28.1
28.1
28.1
28.1
28.1
28.1
28.1
28.1
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.65
29.65
29.65
29.65
29.65
29.65
29.65
29.65
30.25
30.25
30.25
30.25
30.25
30.25
30.25
30.25
30.75
30.75
30.75
30.75
30.75
30.75
30.75
30.75
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.8
31.8
31.8
31.8
31.8
31.8
31.8
31.8
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.1
25.1
25.1
25.1
25.1
25.1
25.1
25.1
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
24.75
24.75
24.75
24.75
24.75
24.75
24.75
24.75
26.25
26.25
26.25
26.25
26.25
26.25
26.25
26.25
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
29.5
29.5
29.5
29.5
29.5
29.5
29.5
29.5
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.25
28.75
28.75
28.75
28.75
28.75
28.75
28.75
28.75
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
26.5
26.5
26.5
26.5
26.5
26.5
26.5
26.5
23.25
23.25
23.25
23.25
23.25
23.25
23.25
23.25
23.25
23.25
23.25
23.25
23.25
23.25
23.25
23.25
24.75
24.75
24.75
24.75
24.75
24.75
24.75
24.75
25.95
25.95
25.95
25.95
25.95
25.95
25.95
25.95
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.25
27.1
27.1
27.1
27.1
27.1
27.1
27.1
27.1
28.200000000000003
28.200000000000003
28.200000000000003
28.200000000000003
28.200000000000003
28.200000000000003
28.200000000000003
28.200000000000003
27.65
27.65
27.65
27.65
27.65
27.65
27.65
27.65
28.15
28.15
28.15
28.15
28.15
28.15
28.15
28.15
29.5
29.5
29.5
29.5
29.5
29.5
29.5
29.5
30.85
30.85
30.85
30.85
30.85
30.85
30.85
30.85
33.55
33.55
33.55
33.55
33.55
33.55
33.55
33.55
33.7
33.7
33.7
33.7
33.7
33.7
33.7
33.7
31.55
31.55
31.55
31.55
31.55
31.55
31.55
31.55
33.349999999999994
33.349999999999994
33.349999999999994
33.349999999999994
33.349999999999994
33.349999999999994
33.349999999999994
33.349999999999994
32.75
32.75
32.75
32.75
32.75
32.75
32.75
32.75
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
28.85
28.85
28.85
28.85
28.85
28.85
28.85
28.85
31.45
31.45
31.45
31.45
31.45
31.45
31.45
31.45
33.5
33.5
33.5
33.5
33.5
33.5
33.5
33.5
35.3
35.3
35.3
35.3
35.3
35.3
35.3
35.3
37.1
37.1
37.1
37.1
37.1
37.1
37.1
37.1
33.35
33.35
33.35
33.35
33.35
33.35
33.35
33.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
26.05
26.05
26.05
26.05
26.05
26.05
26.05
26.05
27.450000000000003
27.450000000000003
27.450000000000003
27.450000000000003
27.450000000000003
27.450000000000003
27.450000000000003
27.450000000000003
28.8
28.8
28.8
28.8
28.8
28.8
28.8
28.8
30.65
30.65
30.65
30.65
30.65
30.65
30.65
30.65
27.55
27.55
27.55
27.55
27.55
27.55
27.55
27.55
27.0
27.0
27.0
27.0
27.0
27.0
27.0
27.0
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
24.6
24.6
24.6
24.6
24.6
24.6
24.6
24.6
26.6
26.6
26.6
26.6
26.6
26.6
26.6
26.6
30.55
30.55
30.55
30.55
30.55
30.55
30.55
30.55
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.85
32.85
32.85
32.85
32.85
32.85
32.85
32.85
30.200000000000003
30.200000000000003
30.200000000000003
30.200000000000003
30.200000000000003
30.200000000000003
30.200000000000003
30.200000000000003
29.3
29.3
29.3
29.3
29.3
29.3
29.3
29.3
33.599999999999994
33.599999999999994
33.599999999999994
33.599999999999994
33.599999999999994
33.599999999999994
33.599999999999994
33.599999999999994
35.45
35.45
35.45
35.45
35.45
35.45
35.45
35.45
32.5
32.5
32.5
32.5
32.5
32.5
32.5
32.5
31.95
31.95
31.95
31.95
31.95
31.95
31.95
31.95
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
33.65
33.65
33.65
33.65
33.65
33.65
33.65
33.65
29.5
29.5
29.5
29.5
29.5
29.5
29.5
29.5
27.200000000000003
27.200000000000003
27.200000000000003
27.200000000000003
27.200000000000003
27.200000000000003
27.200000000000003
27.200000000000003
31.5
31.5
31.5
31.5
31.5
31.5
31.5
31.5
33.400000000000006
33.400000000000006
33.400000000000006
33.400000000000006
33.400000000000006
33.400000000000006
33.400000000000006
33.400000000000006
31.700000000000003
31.700000000000003
31.700000000000003
31.700000000000003
31.700000000000003
31.700000000000003
31.700000000000003
31.700000000000003
33.9
33.9
33.9
33.9
33.9
33.9
33.9
33.9
35.55
35.55
35.55
35.55
35.55
35.55
35.55
35.55
36.05
36.05
36.05
36.05
36.05
36.05
36.05
36.05
37.3
37.3
37.3
37.3
37.3
37.3
37.3
37.3
37.05
37.05
37.05
37.05
37.05
37.05
37.05
37.05
36.5
36.5
36.5
36.5
36.5
36.5
36.5
36.5
30.2
30.2
30.2
30.2
30.2
30.2
30.2
30.2
26.8
26.8
26.8
26.8
26.8
26.8
26.8
26.8
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.2
32.2
32.2
32.2
32.2
32.2
32.2
32.2
31.5
31.5
31.5
31.5
31.5
31.5
31.5
31.5
32.35
32.35
32.35
32.35
32.35
32.35
32.35
32.35
34.599999999999994
34.599999999999994
34.599999999999994
34.599999999999994
34.599999999999994
34.599999999999994
34.599999999999994
34.599999999999994
32.25
32.25
32.25
32.25
32.25
32.25
32.25
32.25
29.55
29.55
29.55
29.55
29.55
29.55
29.55
29.55
25.85
25.85
25.85
25.85
25.85
25.85
25.85
25.85
27.3
27.3
27.3
27.3
27.3
27.3
27.3
27.3
28.25
28.25
28.25
28.25
28.25
28.25
28.25
28.25
25.25
25.25
25.25
25.25
25.25
25.25
25.25
25.25
27.450000000000003
27.450000000000003
27.450000000000003
27.450000000000003
27.450000000000003
27.450000000000003
27.450000000000003
27.450000000000003
29.4
29.4
29.4
29.4
29.4
29.4
29.4
29.4
31.950000000000003
31.950000000000003
31.950000000000003
31.950000000000003
31.950000000000003
31.950000000000003
31.950000000000003
31.950000000000003
31.1
31.1
31.1
31.1
31.1
31.1
31.1
31.1
31.9
31.9
31.9
31.9
31.9
31.9
31.9
31.9
32.3
32.3
32.3
32.3
32.3
32.3
32.3
32.3
30.65
30.65
30.65
30.65
30.65
30.65
30.65
30.65
29.950000000000003
29.950000000000003
29.950000000000003
29.950000000000003
29.950000000000003
29.950000000000003
29.950000000000003
29.950000000000003
32.15
32.15
32.15
32.15
32.15
32.15
32.15
32.15
32.3
32.3
32.3
32.3
32.3
32.3
32.3
32.3
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
32.8
32.8
32.8
32.8
32.8
32.8
32.8
32.8
29.55
29.55
29.55
29.55
29.55
29.55
29.55
29.55
26.75
26.75
26.75
26.75
26.75
26.75
26.75
26.75
32.1
32.1
32.1
32.1
32.1
32.1
32.1
32.1
30.6
30.6
30.6
30.6
30.6
30.6
30.6
30.6
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
29.55
29.55
29.55
29.55
29.55
29.55
29.55
29.55
29.5
29.5
29.5
29.5
29.5
29.5
29.5
29.5
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
26.25
26.25
26.25
26.25
26.25
26.25
26.25
26.25
30.85
30.85
30.85
30.85
30.85
30.85
30.85
30.85
32.45
32.45
32.45
32.45
32.45
32.45
32.45
32.45
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
32.3
32.3
32.3
32.3
32.3
32.3
32.3
32.3
32.15
32.15
32.15
32.15
32.15
32.15
32.15
32.15
31.55
31.55
31.55
31.55
31.55
31.55
31.55
31.55
32.35
32.35
32.35
32.35
32.35
32.35
32.35
32.35
32.4
32.4
32.4
32.4
32.4
32.4
32.4
32.4
31.9
31.9
31.9
31.9
31.9
31.9
31.9
31.9
32.75
32.75
32.75
32.75
32.75
32.75
32.75
32.75
32.5
32.5
32.5
32.5
32.5
32.5
32.5
32.5
32.349999999999994
32.349999999999994
32.349999999999994
32.349999999999994
32.349999999999994
32.349999999999994
32.349999999999994
32.349999999999994
33.3
33.3
33.3
33.3
33.3
33.3
33.3
33.3
33.35
33.35
33.35
33.35
33.35
33.35
33.35
33.35
33.0
33.0
33.0
33.0
33.0
33.0
33.0
33.0
31.05
31.05
31.05
31.05
31.05
31.05
31.05
31.05
31.95
31.95
31.95
31.95
31.95
31.95
31.95
31.95
33.35
33.35
33.35
33.35
33.35
33.35
33.35
33.35
33.3
33.3
33.3
33.3
33.3
33.3
33.3
33.3
33.6
33.6
33.6
33.6
33.6
33.6
33.6
33.6
31.35
31.35
31.35
31.35
31.35
31.35
31.35
31.35
33.05
33.05
33.05
33.05
33.05
33.05
33.05
33.05
34.2
34.2
34.2
34.2
34.2
34.2
34.2
34.2
34.45
34.45
34.45
34.45
34.45
34.45
34.45
34.45
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.05
32.05
32.05
32.05
32.05
32.05
32.05
32.05
29.6
29.6
29.6
29.6
29.6
29.6
29.6
29.6
30.75
30.75
30.75
30.75
30.75
30.75
30.75
30.75
30.6
30.6
30.6
30.6
30.6
30.6
30.6
30.6
29.75
29.75
29.75
29.75
29.75
29.75
29.75
29.75
30.450000000000003
30.450000000000003
30.450000000000003
30.450000000000003
30.450000000000003
30.450000000000003
30.450000000000003
30.450000000000003
32.3
32.3
32.3
32.3
32.3
32.3
32.3
32.3
32.65
32.65
32.65
32.65
32.65
32.65
32.65
32.65
32.9
32.9
32.9
32.9
32.9
32.9
32.9
32.9
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
32.0
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.25
31.200000000000003
31.200000000000003
31.200000000000003
31.200000000000003
31.200000000000003
31.200000000000003
31.200000000000003
31.200000000000003
32.3
32.3
32.3
32.3
32.3
32.3
32.3
32.3
33.2
33.2
33.2
33.2
33.2
33.2
33.2
33.2
31.65
31.65
31.65
31.65
31.65
31.65
31.65
31.65
31.35
31.35
31.35
31.35
31.35
31.35
31.35
31.35
30.15
30.15
30.15
30.15
30.15
30.15
30.15
30.15
31.7
31.7
31.7
31.7
31.7
31.7
31.7
31.7
32.2
32.2
32.2
32.2
32.2
32.2
32.2
32.2
32.95
32.95
32.95
32.95
32.95
32.95
32.95
32.95
31.2
31.2
31.2
31.2
31.2
31.2
31.2
31.2
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
30.95
30.95
30.95
30.95
30.95
30.95
30.95
30.95
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
26.85
26.85
26.85
26.85
26.85
26.85
26.85
26.85
24.8
24.8
24.8
24.8
24.8
24.8
24.8
24.8
30.25
30.25
30.25
30.25
30.25
30.25
30.25
30.25
31.0
31.0
31.0
31.0
31.0
31.0
31.0
31.0
27.9
27.9
27.9
27.9
27.9
27.9
27.9
27.9
26.15
26.15
26.15
26.15
26.15
26.15
26.15
26.15
27.15
27.15
27.15
27.15
27.15
27.15
27.15
27.15
27.65
27.65
27.65
27.65
27.65
27.65
27.65
27.65
27.9
27.9
27.9
27.9
27.9
27.9
27.9
27.9
28.9
28.9
28.9
28.9
28.9
28.9
28.9
28.9
29.7
29.7
29.7
29.7
29.7
29.7
29.7
29.7
28.55
28.55
28.55
28.55
28.55
28.55
28.55
28.55
27.75
27.75
27.75
27.75
27.75
27.75
27.75
27.75
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.4
28.200000000000003
28.200000000000003
28.200000000000003
28.200000000000003
28.200000000000003
28.200000000000003
28.200000000000003
28.200000000000003
27.700000000000003
27.700000000000003
27.700000000000003
27.700000000000003
27.700000000000003
27.700000000000003
27.700000000000003
27.700000000000003
27.85
27.85
27.85
27.85
27.85
27.85
27.85
27.85
28.7
28.7
28.7
28.7
28.7
28.7
28.7
28.7
29.6
29.6
29.6
29.6
29.6
29.6
29.6
29.6
29.9
29.9
29.9
29.9
29.9
29.9
29.9
29.9
30.1
30.1
30.1
30.1
30.1
30.1
30.1
30.1
26.5
26.5
26.5
26.5
26.5
26.5
26.5
26.5
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
26.15
26.15
26.15
26.15
26.15
26.15
26.15
26.15
26.85
26.85
26.85
26.85
26.85
26.85
26.85
26.85
27.1
27.1
27.1
27.1
27.1
27.1
27.1
27.1
23.55
23.55
23.55
23.55
23.55
23.55
23.55
23.55
24.4
24.4
24.4
24.4
24.4
24.4
24.4
24.4
19.35
19.35
19.35
19.35
19.35
19.35
19.35
19.35
20.05
20.05
20.05
20.05
20.05
20.05
20.05
20.05
21.65
21.65
21.65
21.65
21.65
21.65
21.65
21.65
22.65
22.65
22.65
22.65
22.65
22.65
22.65
22.65
23.0
23.0
23.0
23.0
23.0
23.0
23.0
23.0
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.200000000000003
24.0
24.0
24.0
24.0
24.0
24.0
24.0
24.0
23.75
23.75
23.75
23.75
23.75
23.75
23.75
23.75
23.95
23.95
23.95
23.95
23.95
23.95
23.95
23.95
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.15
24.15
24.15
24.15
24.15
24.15
24.15
24.15
24.5
24.5
24.5
24.5
24.5
24.5
24.5
24.5
24.75
24.75
24.75
24.75
24.75
24.75
24.75
24.75
24.3
24.3
24.3
24.3
24.3
24.3
24.3
24.3
24.5
24.5
24.5
24.5
24.5
24.5
24.5
24.5
24.75
24.75
24.75
24.75
24.75
24.75
24.75
24.75
24.25
24.25
24.25
24.25
24.25
24.25
24.25
24.25
23.15
23.15
23.15
23.15
23.15
23.15
23.15
23.15
23.05
23.05
23.05
23.05
23.05
23.05
23.05
23.05
23.1
23.1
23.1
23.1
23.1
23.1
23.1
23.1
23.25
23.25
23.25
23.25
23.25
23.25
23.25
23.25
22.75
22.75
22.75
22.75
22.75
22.75
22.75
22.75
22.6
22.6
22.6
22.6
22.6
22.6
22.6
22.6
21.8
21.8
21.8
21.8
21.8
21.8
21.8
21.8
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
19.75
19.75
19.75
19.75
19.75
19.75
19.75
19.75
19.85
19.85
19.85
19.85
19.85
19.85
19.85
19.85
20.2
20.2
20.2
20.2
20.2
20.2
20.2
20.2
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.25
20.2
20.2
20.2
20.2
20.2
20.2
20.2
20.2
20.5
20.5
20.5
20.5
20.5
20.5
20.5
20.5
19.9
19.9
19.9
19.9
19.9
19.9
19.9
19.9
20.1
20.1
20.1
20.1
20.1
20.1
20.1
20.1
19.25
19.25
19.25
19.25
19.25
19.25
19.25
19.25
19.700000000000003
19.700000000000003
19.700000000000003
19.700000000000003
19.700000000000003
19.700000000000003
19.700000000000003
19.700000000000003
18.65
18.65
18.65
18.65
18.65
18.65
18.65
18.65
17.75
17.75
17.75
17.75
17.75
17.75
17.75
17.75
17.9
17.9
17.9
17.9
17.9
17.9
17.9
17.9
17.7
17.7
17.7
17.7
17.7
17.7
17.7
17.7
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
18.75
18.75
18.75
18.75
18.75
18.75
18.75
18.75
19.75
19.75
19.75
19.75
19.75
19.75
19.75
19.75
16.85
16.85
16.85
16.85
16.85
16.85
16.85
16.85
17.65
17.65
17.65
17.65
17.65
17.65
17.65
17.65
18.2
18.2
18.2
18.2
18.2
18.2
18.2
18.2
18.1
18.1
18.1
18.1
18.1
18.1
18.1
18.1
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.25
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.15
17.15
17.15
17.15
17.15
17.15
17.15
17.15
16.9
16.9
16.9
16.9
16.9
16.9
16.9
16.9
16.75
16.75
16.75
16.75
16.75
16.75
16.75
16.75
15.75
15.75
15.75
15.75
15.75
15.75
15.75
15.75
16.25
16.25
16.25
16.25
16.25
16.25
16.25
16.25
15.5
15.5
15.5
15.5
15.5
15.5
15.5
15.5
14.75
14.75
14.75
14.75
14.75
14.75
14.75
14.75
15.25
15.25
15.25
15.25
15.25
15.25
15.25
15.25
14.05
14.05
14.05
14.05
14.05
14.05
14.05
14.05
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
13.5
13.5
13.5
13.5
13.5
13.5
13.5
13.5
14.25
14.25
14.25
14.25
14.25
14.25
14.25
14.25
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
14.8
14.8
14.8
14.8
14.8
14.8
14.8
14.8
15.25
15.25
15.25
15.25
15.25
15.25
15.25
15.25
14.5
14.5
14.5
14.5
14.5
14.5
14.5
14.5
14.4
14.4
14.4
14.4
14.4
14.4
14.4
14.4
16.15
16.15
16.15
16.15
16.15
16.15
16.15
16.15
14.75
14.75
14.75
14.75
14.75
14.75
14.75
14.75
15.35
15.35
15.35
15.35
15.35
15.35
15.35
15.35
15.45
15.45
15.45
15.45
15.45
15.45
15.45
15.45
14.5
14.5
14.5
14.5
14.5
14.5
14.5
14.5
14.45
14.45
14.45
14.45
14.45
14.45
14.45
14.45
11.8
11.8
11.8
11.8
11.8
11.8
11.8
11.8
11.9
11.9
11.9
11.9
11.9
11.9
11.9
11.9
